,FIPS,Week_Mon,RCIR,RPVR_lag1,RCPSR_lag1,RBVR_lag1,RGP_lag1,RWTR_lag1,RPI_16_Weeks_lag3,RPI_12_Weeks_lag3,RPI_20_Weeks_lag3,RPI_24_Weeks_lag3,RUV_lag1,RFSRV_lag1,RGSV_lag1,RGV_lag1,RROV_lag1,ROPV_lag1,over_65,Black,medicaid_spending,health_care_spending,poverty_rate,SVI,HAQI,rep_voters,Adults_at_high_risk,Dominant_variant
0,01,2021-03-01,1.0185286690070443,0.8612091860228969,,,0.7978956110218168,0.5128890998338945,1.034615989716531,1.1382148115479733,1.0382001011103201,1.0624953814024949,1.5787138551939404,1.4356927450403552,1.570843616652257,0.9384456239989523,1.2209519930084274,1.3178584242545979,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
1,01,2021-03-08,0.9843361657576797,0.8290998279957167,0.8875297316325335,,0.8060650977389356,0.465109552496932,1.0361890790788402,1.1780646881254464,1.0323203031486956,1.0510301055388713,1.5379098140943115,1.4167414163840204,1.5698660183023068,0.9370435688684723,1.209915782507458,1.3037040296051512,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
2,01,2021-03-15,1.1224528870032753,0.8009154282988298,0.8680465532271153,,0.8122056137895609,0.45041250014111284,1.0526269932737031,1.2031560646112145,1.0314242486283598,1.0454980054177254,1.504190535461348,1.396379737173881,1.5800532495468909,0.9474153662615243,1.2067017883838673,1.3046881949996543,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
3,01,2021-03-22,0.9335483252703437,0.7951280456113472,0.8489239806575911,,0.8166948995715242,0.4199763390933928,1.0875529658301228,1.2200284019471452,1.0344285483105624,1.0416945617844757,1.4792701252382523,1.3763250305426102,1.5851656858250835,0.9523580919261398,1.2005100027423634,1.296656061756628,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
4,01,2021-03-29,0.7756030013369223,0.7913777531606886,0.8177498515942793,,0.8390678923739426,0.4057586158656319,1.1222319348175744,1.2108648347785456,1.030377729448857,1.0340566437159997,1.461392324474759,1.3638353681119273,1.5905025426565702,0.9525059289108034,1.1911666881798275,1.279346028134095,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
5,01,2021-04-05,0.421016582426906,0.7932933174281986,0.7799399552234477,,0.8430760418158384,0.3858308535795221,1.16896297737754,1.1929459435871506,1.0402704116237333,1.0362571652675252,1.440023666720721,1.357853614860864,1.5885142490879767,0.9415785319020853,1.1725705894290799,1.249198133592053,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
6,01,2021-04-12,0.4035868408584904,0.7919701470870255,0.7544800321649544,,0.8463720414812855,0.36641956925148556,1.1786952875283405,1.1475715867364145,1.0465820612345356,1.0275520362381891,1.4161181686299498,1.361981585736833,1.589249473870478,0.9412872024733806,1.167808504785938,1.2340069709389667,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
7,01,2021-04-19,0.455798499994192,0.7836219325376969,0.7447177503387578,,0.8403880995270752,0.36310625462213797,1.1698615422789511,1.0825185869230045,1.0636476456224677,1.0179311969798381,1.4013552614747697,1.3713634384682827,1.5945491469740836,0.9635873827048193,1.1858222732334376,1.2426666006319176,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
8,01,2021-04-26,0.5237902740880057,0.7683391496496422,0.7472882876667112,,0.8153759870012885,0.3636060632051716,1.1360404947090914,1.0158055260350458,1.079717782393568,1.0029259470005831,1.4093699466200098,1.3832804681092408,1.6080904605652064,0.9998103327785033,1.2175094281137073,1.2635599186258006,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
9,01,2021-05-03,0.5420253202601834,0.7563572573645339,0.7487589242678214,,0.8132478681850979,0.36512132076247505,1.0784957830255393,0.9587648988143139,1.095017378677449,0.9934184632687277,1.4327504155602337,1.3924910214652948,1.623766640819959,1.0250856760386786,1.233821506524524,1.274742750422889,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
10,01,2021-05-10,0.7419031757713294,0.7508121578774076,0.7473676697057318,,0.8240548339703705,0.3596925485552031,1.0326341308891482,0.8722106619328991,1.0994343957959067,0.9984816078391098,1.440302421745439,1.3966646384307155,1.629677371763913,1.0260575158093233,1.233246546037816,1.271346912297013,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
11,01,2021-05-17,1.1828815673529383,0.7492115815907069,0.7457140065854689,,0.8299671040996074,0.37062962629732427,0.9746324481630648,0.7809761765787587,1.0911905860027649,1.01586779811364,1.400579738054115,1.3936181170351487,1.625806779108243,1.0132542868097045,1.2219381975202561,1.2660741393425696,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
12,01,2021-05-24,1.4093475174513928,0.7446998089842408,0.7405447460094035,,0.8406616402907691,0.39655102927267755,0.924579350837885,0.724025735476957,1.0669684456542665,1.0357564392455691,1.3090482624033026,1.3841935304039883,1.6126968251360136,1.0053064198500625,1.219619861525612,1.2690512309982107,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
13,01,2021-05-31,1.367585702371633,0.7373622733639006,0.7329904312944804,,0.8664316300345497,0.42639548296322016,0.9118159041586132,0.7323709445023764,1.0383444046847217,1.066065490598031,1.19208506830696,1.3727515046328183,1.6077301567837197,1.0042513106314295,1.2220101002772854,1.2786593830321644,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
14,01,2021-06-07,1.013545333625657,0.727495201399699,0.719399008157901,,0.8281132529695354,0.44875689307214833,0.8893590880690194,0.7656022650819757,1.0270314204990523,1.0912251840645,1.0978820430292697,1.3642646658752746,1.5965395217937026,0.999012628436894,1.2239338406269435,1.2830241616389473,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others
15,01,2021-06-14,1.1643003024292746,0.7217628582207328,0.7076803838495729,,0.8260275439216532,0.4569277225612672,0.8309833383942703,0.7334682522354645,0.9865059370047518,1.0921267546442646,1.0693951848811856,1.3607614488592603,1.5803738753744814,0.9770142900351451,1.2258590735685804,1.2833538130801179,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
16,01,2021-06-21,1.0994033193404413,0.7377755849560486,0.7136726953011714,,0.8382556784494921,0.47467139560809596,0.8078052604721087,0.7328337381686305,0.9597937738945888,1.0818967697961088,1.1146529752047591,1.3585004940199614,1.5454783754088741,0.9475441597948002,1.2306023673289312,1.282851436890891,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
17,01,2021-06-28,0.9596700753888885,0.7551965616651842,0.7174210579553851,,0.8469200166898702,0.4862828213824456,0.803440178904873,0.6796294961673212,0.9446639132821874,1.0526761115929073,1.194873471994213,1.353238063827228,1.5060889891883986,0.925963724143538,1.2462609046301831,1.2882930557333478,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
18,01,2021-07-05,1.0301597311493382,0.75800490592835,0.7120898813357385,,0.8596207273724905,0.49700292409558766,0.7899213432741167,0.7059306894920668,0.897767949482409,1.026713849080209,1.2639039343894916,1.3423549201321905,1.4834906095724993,0.9257713699583444,1.2610779550973674,1.2992663697349118,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
19,01,2021-07-12,1.308921956154461,0.7584887121436057,0.7097381406539474,,0.8648755501689606,0.5117466736996938,0.7651444046201626,0.7506755081250608,0.8472323391631122,0.990563751333486,1.302425472496758,1.3299794454371405,1.48146234822512,0.9374953052163294,1.26905942172274,1.3138110762876831,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
20,01,2021-07-19,1.621413263794491,0.7606073718918823,0.7093144644221494,,0.871103557120311,0.5409388496540094,0.762698050657921,0.8313091197989474,0.8244324277367557,0.9640976651745158,1.3173134702202245,1.3226959814686612,1.5010965832722918,0.9552932427812303,1.2771356483709728,1.3372445274159215,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
21,01,2021-07-26,1.8352582753135667,0.7641719721116413,0.7093267576681933,,0.9121768319071326,0.61904529733087,0.7142956969581967,0.9222737245928536,0.8196274425887595,0.9487813260009901,1.3113743741518527,1.3236475518352324,1.5137643203601259,0.9654419931099861,1.285971730621289,1.3569378994782872,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
22,01,2021-08-02,2.0033286645605757,0.7742760749203782,0.7098653349607842,,0.9375691230550334,0.7251109499106015,0.7739480481206873,1.0450936113935192,0.8307847122667522,0.9192860418393292,1.2967643448715633,1.3316352422270457,1.522652356596227,0.9642016033922507,1.3002576618761637,1.370473154730474,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
23,01,2021-08-09,2.000154903029617,0.7897358447828018,0.7114610519089272,,0.9464291280042976,0.846212626102824,0.8989236160614396,1.2513750980141884,0.8676954384529965,0.9140576736870121,1.2895797325646763,1.3385820209392445,1.5248008227889678,0.9517493577898403,1.3001085494147442,1.369114903912126,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
24,01,2021-08-16,1.9559953685490068,0.8027203269956208,0.7134503139640915,,0.9429344534735804,0.916445246767184,1.096747676322216,1.5049527768573152,0.9608150618429725,0.9658637527331615,1.3229150529850442,1.3395065736743006,1.5305703708107208,0.9354134659736894,1.2984934874574816,1.3604546978831398,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
25,01,2021-08-23,1.8106075118938214,0.815355823304926,0.7206997081697496,,0.9228544856614157,0.9526380930042855,1.3384927325579852,1.6728250755869427,1.0617819593895133,1.067818689498903,1.4169559636706963,1.330336577109923,1.5291279317534494,0.9191702289226279,1.2986947680827072,1.3428734310943997,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
26,01,2021-08-30,1.8082126741457962,0.8273596266144826,0.733388955148051,,0.9284889751773482,0.9492202422439874,1.5247810747587283,1.7201207683767972,1.214709932967781,1.166157650440405,1.5245363922636377,1.313181817161568,1.521637620541266,0.904610785360786,1.308043636286284,1.327839765528068,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
27,01,2021-09-06,1.754177833144259,0.8398602537554933,0.7516779426358239,,0.9308087573416907,0.8843253858898602,1.6643271942264584,1.7952100865508052,1.3614815392815667,1.2531262654967628,1.5583718313857802,1.2929465931683835,1.5109504825517028,0.8879711202567534,1.30624639537162,1.3137518962261807,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
28,01,2021-09-13,1.6732005395309881,0.844843087353089,0.7622026140422675,,0.9234157015233236,0.7981521985922566,1.727632882269047,1.7822094683611893,1.4695752722015774,1.3186271097382716,1.5000709766864717,1.278319601290584,1.5114221221090396,0.8727250611054439,1.2884155947279077,1.298136973709027,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
29,01,2021-09-20,1.4785493603459416,0.8465962544331668,0.7723499447705473,,0.950509313853657,0.6723319991396215,1.771454018384495,1.8115501839957866,1.5898676537770844,1.383427933802917,1.404358535977578,1.2757761801155405,1.5192108026001188,0.8589743828783509,1.2561107506460056,1.2707469524785429,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
30,01,2021-09-27,1.2685428285198885,0.8486150531745935,0.7813015570442537,,0.9781486905782989,0.5773689407281478,1.7543924789622742,1.803788982454859,1.6515158687471685,1.4478936772968098,1.315899117344857,1.2848008839551983,1.5326357891557998,0.8544409516054514,1.2300087142713363,1.2423649178956566,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
31,01,2021-10-04,1.0346987014862241,0.8504943667786335,0.7885166022275641,,0.9836328841186782,0.5116564309469375,1.729336046701347,1.760529869613017,1.6671202354784773,1.4857654766109991,1.2578162458918638,1.2996519171518426,1.5491319808097253,0.8592186416007718,1.217298916896172,1.2248176775431387,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
32,01,2021-10-11,0.7823838993808407,0.8500961462612876,0.7926348860700239,,0.9870879495363035,0.46783380784986867,1.6902161686995116,1.7169806739813875,1.6662372447882408,1.5143286722396252,1.2288999271682695,1.3139608806667322,1.569506971956016,0.869333636261122,1.2182826757029113,1.2161315212365085,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
33,01,2021-10-18,0.6074450005845367,0.8492734278549684,0.7948765105676482,,0.9491894034555812,0.44188964249765317,1.6321052087717398,1.6563361377606949,1.617456695839755,1.515983235530509,1.2226577003190495,1.3276394111868661,1.59992938600921,0.881434783466187,1.2244996103684045,1.2130820399733315,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
