,FIPS,Week_Mon,RCHR,RPVR_lag2,RCPSR_lag2,RBVR_lag2,RGP_lag2,RWTR_lag2,RPI_16_Weeks_lag4,RPI_12_Weeks_lag4,RPI_20_Weeks_lag4,RPI_24_Weeks_lag4,RUV_lag2,RFSRV_lag2,RGSV_lag2,RGV_lag2,RROV_lag2,ROPV_lag2,over_65,Black,medicaid_spending,health_care_spending,poverty_rate,SVI,HAQI,rep_voters,Adults_at_high_risk,Dominant_variant,RPI_12_Weeks_lag8,RPI_12_Weeks_lag12,RPI_12_Weeks_lag16
723,18,2022-01-31,0.9068145422502185,0.8214023579285559,0.8607115998746121,0.8567655077234154,0.9637783956019231,1.0449936283752927,1.032879821262853,1.0501746518663904,1.060226972069003,1.0460333830419741,0.8806552395869491,1.0264031257104391,1.0678941992044502,0.8330122796510825,1.2749181995019077,1.1891536417196091,0.1612756507178391,0.0994614108661646,1.856440896679089,0.0081311971580247,0.122,0.4708297417537961,86.4,0.57,0.399,Omicron,1.0965938341384025,1.04495100684765,1.0344424253015847
724,18,2022-02-07,0.9739506401144009,0.8201559452759627,0.8575309485067714,0.8537716852936462,0.9263963146259968,1.0762926008079516,1.012195864468246,1.026613591128929,1.0257754827921441,1.032850142511044,0.9144700898934128,1.028261935933809,1.0623404413226396,0.8260682435408289,1.2746401583395672,1.1860001722700901,0.1612756507178391,0.0994614108661646,1.856440896679089,0.0081311971580247,0.122,0.4708297417537961,86.4,0.57,0.399,Omicron,1.146934845452663,1.037227735437967,1.0347907056974757
725,18,2022-02-14,1.02362847614888,0.8205834986860936,0.8568707471510582,0.8502746667648222,0.9302295307017283,1.0901983709540235,1.0019129558999333,1.0161320166317935,1.0078381033701973,1.026150529234696,0.9063738019679486,1.0180194139172616,1.0534233490546188,0.8050144846267174,1.2568023437200695,1.1629465307997466,0.1612756507178391,0.0994614108661646,1.856440896679089,0.0081311971580247,0.122,0.4708297417537961,86.4,0.57,0.399,Omicron,1.155035905548384,1.0229387291166787,1.0396068691821962
726,18,2022-02-21,1.0426092436893044,0.819663229088637,0.8558879225412004,0.8439165113703483,0.9316854442310417,1.0500122347535277,0.9977328997418196,1.0078145952279463,0.9973635805393392,1.0214947152440297,0.8654579914665265,0.9970279764554796,1.0390433130025722,0.777109053334478,1.2156250593506701,1.1242202047505743,0.1612756507178391,0.0994614108661646,1.856440896679089,0.0081311971580247,0.122,0.4708297417537961,86.4,0.57,0.399,Omicron,1.135314258289265,1.0484672578448204,1.0404693863049854
727,18,2022-02-28,1.0433022503174685,0.8196278672576215,0.8557950246271323,0.8412747181600703,0.9313135911467852,0.9865331240727884,0.9848326800914583,0.9865126601041119,0.9803404630463025,1.004003358292985,0.8159973077769918,0.9730415768669683,1.0273622789263925,0.7590260777910998,1.1814127691910963,1.0937801159985119,0.1612756507178391,0.0994614108661646,1.856440896679089,0.0081311971580247,0.122,0.4708297417537961,86.4,0.57,0.399,Omicron,1.0820124060689706,1.0965938341384025,1.04495100684765
728,19,2021-03-08,0.9389662313757785,1.045026829363538,,,0.8195911620431169,0.15208497984671626,1.1383999469831008,0.818452771556622,1.1775743802145087,1.2126971093753929,1.583623067738765,0.9582911599594428,0.7850434835455798,0.8990253873917285,1.2088327770458989,0.9183694926582564,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Others,1.2569031161961448,1.5240833314444682,1.938415381152714
729,19,2021-03-15,0.9508843690271618,1.0694074439359251,0.8346999474368517,,0.8279827849813663,0.15446231680870817,1.0849462385388478,0.7845595244529857,1.1648367247161335,1.1990888108551605,1.6433225432930259,0.9712284576246805,0.7948942450485248,0.912786620889794,1.2353648534558728,0.928917356031292,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Others,1.2010488774807029,1.4493356656413057,1.8594526355343544
730,19,2021-03-22,0.9541456696709555,1.0804896601607177,1.0175852547897521,,0.7964308610790337,0.1401989779621902,0.9751770730470385,0.7732323168849944,1.1503943798022354,1.1866440017177944,1.6927002343520896,0.9879571980668376,0.80073219206742,0.9069168450112134,1.2330408481946957,0.9214877502859516,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Others,1.1212187184377245,1.3823761280648146,1.7562852699181724
731,19,2021-03-29,0.955983922273608,1.0583511486584762,1.1058059672891327,,0.7856054890461074,0.13555805058829565,0.8873511923740957,0.7785038665195035,1.1413631795189085,1.1725048862755996,1.7178556247763443,1.002590276222251,0.809996140678999,0.8901840682087179,1.2182137948080667,0.905259357377048,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Others,0.9870318827846828,1.3157237388521288,1.635296129951343
732,19,2021-04-05,0.9510764832686284,1.043463821844374,1.1337676449396725,,0.7865620132547415,0.14001443484881873,0.8250915561680936,0.7719360392172983,1.1188000412549977,1.1572461866031878,1.713764727553461,1.008385986047564,0.819290625909521,0.8694830318628072,1.202703140111267,0.8822765736255799,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Others,0.8821083557287762,1.2569031161961448,1.5240833314444682
