,FIPS,Week,Relative_hospitalization_rate,Relative_university_lag2,Relative_full_service_restaurant_lag2,Relative_hotel_lag2,Relative_grocery_store_lag2,Relative_limited_service_restaurant_lag2,Relative_elementary_school_lag2,Relative_other_general_store_lag2,Relative_gas_station_lag2,Relative_gym_lag2,Relative_cafes_snack_bar_lag2,Relative_religious_organization_lag2,Relative_parks_lag2,Relative_hardware_store_lag2,Relative_department_store_lag2,Relative_child_day_care_lag2,Relative_office_of_physician_lag2,Relative_pharmacies_lag2,Relative_sporting_goods_store_lag2,Relative_automotive_store_lag2,Relative_used_merchandise_store_lag2,Relative_convenience_store_lag2,Relative_Government_Response_Index_lag2,Relative_Weekly_testing_lag2,Relative_Past_12_week_infections_lag4,Relative_Past_16_week_infections_lag4,Relative_Past_20_week_infections_lag4,Relative_Past_24_week_infections_lag4,Relative_partial_vaccination_rate_lag2,Relative_completed_primary_series_rate_lag2,Relative_booster_vaccination_rate_lag2,Proportion_over_65,Black_proportion,Medicaid_spending,Health_care_spending,Poverty_rate,Social_vulnerability_index,HAQI,Republican_voters,Adults_at_high_risk,Dominant_variant
828,23,2021-04-19,0.5305758275440932,1.3571372494334306,0.7614457298906505,0.7802095948585444,1.0170110148818705,0.6335784055376156,1.0045526672314087,0.9780233052016134,1.1059822629006595,0.8690082635363515,1.1686350273740254,0.4470178838227262,0.5543956912939558,1.1785343837368452,0.9037825843355061,0.806003986846108,1.0450882451385475,1.1537696176948082,0.880202005716107,0.8655694724647643,0.9604768535949548,0.984405310719551,1.0173710671817688,1.2538561521199922,0.6854623822463897,0.6197832417152069,0.5121205494367528,0.46715504119194595,1.1848969404626113,1.2102141650306966,,0.212217269299783,0.0168805218224506,2188.0627728364275,0.0094360115815064,0.106,0.2931220680964014,90.4,0.44,0.425,Others
829,23,2021-04-26,0.5241739117552133,1.3499682870523348,0.759586787833872,0.7934080867849208,1.0177055317098957,0.6355139537646858,0.9812554257209198,0.9760994875927985,1.1066652321363648,0.8546959157173049,1.1841954737655254,0.4495008921026676,0.5466471848733219,1.1792413666291197,0.9138013425402263,0.7758271104116833,1.0424577005108582,1.129772948429896,0.9106708987862412,0.8700165417980741,0.9785015351919201,0.9874941114775879,1.0340835078532729,2.4368943600514092,0.715054322351846,0.6596218582411045,0.5396277369293015,0.4838317644591153,1.2216088340228979,1.2432421596628394,,0.212217269299783,0.0168805218224506,2188.0627728364275,0.0094360115815064,0.106,0.2931220680964014,90.4,0.44,0.425,Others
830,23,2021-05-03,0.49798293966097923,1.3287701089306259,0.7745380864385787,0.8680603587688751,1.0250805862297432,0.6548351526070771,0.7448948764457721,0.9909983006494061,1.1414574857214852,0.8219072774701202,1.2256875876279512,0.43830214227703806,0.5547129456556107,1.195513813686785,0.9506071076849325,0.6748728566498232,0.9977109946252956,1.207895791427726,0.9561197061428006,0.8831582370934774,1.0065325291985368,0.991998929788374,1.0117981946889396,1.5447681438615601,0.7504462646028011,0.6985985452921684,0.5811436338901416,0.508005252865511,1.2462838946361314,1.254245805917726,,0.212217269299783,0.0168805218224506,2188.0627728364275,0.0094360115815064,0.106,0.2931220680964014,90.4,0.44,0.425,Pre-Delta
831,23,2021-05-10,0.4828298787491898,1.3005497428308466,0.7995234072453741,0.9967503131465403,1.0374363407108835,0.6622769151756628,0.6397883773878518,1.0148677816431015,1.1594300252172618,0.8076123229836243,1.252429011277847,0.440023926826864,0.5658787526879064,1.2187630944888295,0.9498402932796169,0.6112705771438467,1.0022535299712385,1.3092670404682119,0.9955727939812287,0.8898749480388161,1.0084612044661845,0.988878681068957,0.9726288056206089,1.854648407482549,0.8010178257363221,0.7431420153505011,0.6348585886751602,0.5408261148789356,1.257285343962722,1.2574432469529047,,0.212217269299783,0.0168805218224506,2188.0627728364275,0.0094360115815064,0.106,0.2931220680964014,90.4,0.44,0.425,Others
832,23,2021-05-17,0.4988345989249115,1.2820140778086602,0.8206456242838946,1.099655135617273,1.0406038201960026,0.6609007099306456,0.6800686005722902,0.9992509274743856,1.1443056776094302,0.8131588945478644,1.2590211427356899,0.44679169114653455,0.5666247312181278,1.2275084375314105,0.9266835632650356,0.615239492583593,1.021911088985824,1.2361916825785564,0.978410107354143,0.8802908519367503,0.989700013177819,0.968944669731184,0.9436210753999882,1.500926499206263,0.8783725003540778,0.7894662623534897,0.6957454214809682,0.577490445778544,1.2702959371166427,1.2799700806191605,,0.212217269299783,0.0168805218224506,2188.0627728364275,0.0094360115815064,0.106,0.2931220680964014,90.4,0.44,0.425,Pre-Delta
833,23,2021-05-24,0.5441501391122908,1.307952183388857,0.8218649937744665,1.0961821895413448,1.0404184864506003,0.6546809723842284,0.8675741223773495,0.9704388346173036,1.1241149353556694,0.8219022098020704,1.2770238020154059,0.47297189585656,0.5776105711133114,1.246328585146895,0.8856711441499664,0.6995196285460599,1.0758322533738802,1.0795945266403166,0.9466638259214425,0.8731311945949084,0.9947505393367535,0.9565611654710495,0.9520726326437313,1.7230795965421186,0.9550816478854516,0.8454923454937682,0.7492247200137961,0.6138175812639683,1.2709205578228513,1.306990946489638,,0.212217269299783,0.0168805218224506,2188.0627728364275,0.0094360115815064,0.106,0.2931220680964014,90.4,0.44,0.425,Pre-Delta
834,23,2021-05-31,0.5773847750205228,1.3527726642787359,0.8129052995290359,1.02317742667759,1.0442428833189337,0.6558229527554202,0.9641456591059923,0.9505117876201254,1.129595892508223,0.8158606260638251,1.3014975116214145,0.4803370458414966,0.598286039317442,1.2637539727094522,0.8741890104419776,0.7328649926153564,1.0800518887039112,0.9629271714725435,0.9378990728540979,0.8780818183440827,1.0308370762581105,0.9656103646105114,0.9641949024937608,1.5929776074538824,1.0458570983596875,0.9030784464807972,0.7975259773639931,0.6600297202728417,1.2717200159046054,1.327905620675698,,0.212217269299783,0.0168805218224506,2188.0627728364275,0.0094360115815064,0.106,0.2931220680964014,90.4,0.44,0.425,Others
835,23,2021-06-07,0.560889972241126,1.4101086880911229,0.8063849015894338,0.9460454529906669,1.0522996649142582,0.6544812762423493,1.0437408241065744,0.9424560935007749,1.137265727148049,0.8074830817940972,1.3066841863191263,0.48147130404392646,0.6198901420045239,1.2713499539361612,0.8647511010816883,0.750774323112511,1.0864174025492652,0.9574255542520187,0.916380957628052,0.8865679020288066,1.0499071162835765,0.9628875921000061,0.8963309477276813,1.3712578987115798,1.1391583421703129,0.9516839432321735,0.8379451058384287,0.7084699838629145,1.2790521504179555,1.3430121403478976,,0.212217269299783,0.0168805218224506,2188.0627728364275,0.0094360115815064,0.106,0.2931220680964014,90.4,0.44,0.425,Others
836,23,2021-06-14,0.5317487421377908,1.4548174997173045,0.8068621446297476,0.8941547423837455,1.0544957254888903,0.6470316148792886,1.1926708691334793,0.9498591646969008,1.1310948859663166,0.8051127606325473,1.3068860258714348,0.4855854924568928,0.6170165202617592,1.2486424034544599,0.8702018606199428,0.7922000725062097,1.0955213086280158,0.9989535686964675,0.8688790421140837,0.8777532549740091,1.0510889151665734,0.9595086893026142,0.8919817548190088,1.2335090756029192,1.2216116101937056,1.0064876217248506,0.8716163943558614,0.758091473567848,1.2805797167323871,1.3470016834668799,,0.212217269299783,0.0168805218224506,2188.0627728364275,0.0094360115815064,0.106,0.2931220680964014,90.4,0.44,0.425,Others
837,23,2021-06-21,0.5165640920386889,1.4731552214396992,0.8152448811924119,0.8525338570102687,1.041761829082457,0.6453231745218143,1.4106163217685868,0.9691373721590624,1.1404930819695616,0.8103968492416267,1.3521171912718437,0.4960007955580894,0.617437723515571,1.2397932744289963,0.8721708013697216,0.8868052347183475,1.1235327949190224,0.9824159891786497,0.8219717903351726,0.8916740272119792,1.0326772590744016,0.9640372010965778,0.88872501300634,1.1142893084488217,1.278237349509366,1.062691451418274,0.91846700743994,0.8031483838734742,1.2786947690730204,1.3485417013444225,,0.212217269299783,0.0168805218224506,2188.0627728364275,0.0094360115815064,0.106,0.2931220680964014,90.4,0.44,0.425,Others
