Unnamed: 0,FIPS,Week,Relative_infection_rate,Relative_university_lag1,Realtive_full_service_restaurant_lag1,Relative_hotel_lag1,Realtive_grocery_store_lag1,Relative_limited_service_restaurant_lag1,Relative_elementary_school_lag1,Relative_other_general_store_lag1,Realtive_gas_station_lag1,Relative_gym_lag1,Relative_cafes_snack_bar_lag1,Relative_religious_organization_lag1,Relative_parks_lag1,Relative_hardware_store_lag1,Relative_department_store_lag1,Relative_child_day_care_lag1,Relative_office_of_physician_lag1,Relative_pharmacies_lag1,Realtive_sporting_goods_store_lag1,Relative_automotive_store_lag1,Relative_used_merchandise_store_lag1,Relative_convenience_store_lag1,Relative_Government_Response_Index_lag1,Relative_Weekly_testing_lag1,Relative_Past_12_week_infections_lag3,Relative_Past_16_week_infections_lag3,Relative_Past_20_week_infections_lag3,Relative_Past_24_week_infections_lag3,Relative_partial_vaccination_rate_lag1,Relative_completed_primary_series_rate_lag1,Relative_booster_vaccination_rate_lag1,Proportion_over_65,Black_proportion,Medicaid_spending,Health_care_spending,Poverty_rate,Social_vulnerability_index,HAQI,Republican_voters,Adults_at_high_risk,Dominant_variant
0,01,2021-04-19,0.395665716,1.387304713,1.37759337,1.112136122,0.977188025,1.47901505,1.080238084,1.866840577,1.579539718,0.955797417,0.707786381,1.194799742,0.746583728,1.179768792,1.284464339,1.36932763,1.239032367,1.65073868,1.323424782,1.023160263,1.169230467,0.989496084,0.845166658,0.351575971,1.13837387,1.170288924,1.044801986,1.028777941,0.787444059,0.74836147,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Pre-Delta
1,01,2021-04-26,0.447709857,1.397953018,1.390528152,1.120110977,0.972451683,1.498358286,1.216554816,1.881610167,1.594502966,1.007687646,0.70816711,1.237888297,0.777129628,1.187873111,1.271214754,1.428599228,1.271837812,1.659851764,1.302076553,1.039423835,1.177283431,0.968081785,0.839039128,0.369602652,1.073199055,1.160101992,1.059868089,1.018257832,0.777641753,0.738325216,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Pre-Delta
2,01,2021-05-03,0.515271078,1.434511334,1.400432804,1.086556238,0.968624556,1.515040907,1.310164923,1.901693244,1.615666548,1.039915613,0.706911797,1.263350647,0.789145213,1.20385839,1.257368567,1.472366975,1.285756228,1.665607497,1.285098925,1.057893179,1.186820822,0.955272702,0.816035557,0.360115265,1.00603469,1.125481919,1.073846112,1.002247006,0.763217229,0.74220506,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Pre-Delta
3,01,2021-05-10,0.533684762,1.457218581,1.404444221,1.051093678,0.967685675,1.511842641,1.258683215,1.894881437,1.624269599,1.033529915,0.710646654,1.24595127,0.764821086,1.198036343,1.246157707,1.43401109,1.275097325,1.650605373,1.272220709,1.060381937,1.187877325,0.950068452,0.814195873,0.355596317,0.948606063,1.067997983,1.087176818,0.991642243,0.752545977,0.745974521,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Pre-Delta
4,01,2021-05-17,0.729993601,1.421939122,1.400717957,1.03925256,0.963908948,1.482522636,1.206460823,1.883306831,1.609672337,1.013799536,0.709979169,1.237698851,0.729723989,1.162319804,1.245143191,1.41121949,1.264156857,1.638886452,1.266153361,1.041819973,1.183973629,0.938214116,0.826834513,0.35421981,0.862193304,1.022537281,1.090205514,0.995401764,0.748087625,0.74600783,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Pre-Delta
5,01,2021-05-24,1.164169942,1.315121489,1.388606331,1.050216668,0.957150565,1.451344946,1.162800111,1.878847273,1.603035359,1.002696573,0.705381629,1.229626525,0.70262608,1.123309212,1.25751946,1.388624721,1.270631198,1.642723502,1.268122169,1.012253603,1.176903661,0.934149267,0.834240069,0.397599114,0.77100927,0.964780712,1.081009395,1.011140833,0.747672722,0.74508661,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Pre-Delta
6,01,2021-05-31,1.387411736,1.1726808,1.374530609,1.055532415,0.950269982,1.436726217,1.140991625,1.880618926,1.584648913,1.008852546,0.70243495,1.238054006,0.697506778,1.103859569,1.273151785,1.394757827,1.282871809,1.650413294,1.271823041,0.999864295,1.178069245,0.930612911,0.844862035,0.44175338,0.713873394,0.914557843,1.056218843,1.029238272,0.742723007,0.740211431,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Pre-Delta
7,01,2021-06-07,1.350281534,1.060074576,1.366006105,1.062042352,0.950766579,1.4455929,1.095095836,1.895646541,1.593807842,1.009537437,0.708286204,1.244194004,0.696445486,1.111763685,1.286849329,1.388814161,1.292300404,1.666352333,1.294957966,1.021898367,1.183156989,0.944427712,0.870717692,0.435299389,0.721612164,0.90129051,1.027563851,1.057752628,0.735794388,0.731703918,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Pre-Delta
8,01,2021-06-14,1.004405761,1.040943177,1.364026479,1.083496558,0.954647217,1.446828394,0.968884693,1.892766301,1.570478993,0.985566024,0.712631695,1.235030158,0.687078934,1.113069774,1.26589661,1.340079799,1.283749602,1.658031885,1.315279042,1.035571799,1.171492108,0.93890363,0.830656639,0.466641136,0.753989274,0.878552229,1.016426966,1.081557,0.726986332,0.717483999,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
9,01,2021-06-21,1.162399784,1.112960253,1.365298023,1.116730903,0.954808213,1.450951791,0.800507425,1.860044165,1.539498005,0.943038853,0.719032585,1.244420146,0.643801155,1.099368739,1.234335685,1.293034086,1.284310749,1.682864183,1.295137428,1.02139031,1.151212969,0.920623425,0.828222677,0.472522016,0.721585909,0.820002875,0.976036863,1.081522664,0.721318486,0.705734,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
10,01,2021-06-28,1.1054089,1.21090197,1.359768182,1.128070438,0.944123026,1.440422124,0.708944444,1.814364088,1.493952863,0.922957937,0.710590426,1.259477485,0.615029977,1.083738132,1.190075594,1.294093514,1.292142779,1.681532727,1.239279863,0.996526203,1.118806115,0.897583682,0.840027535,0.495253158,0.720458492,0.796430574,0.949108487,1.070754398,0.73745417,0.711672176,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
11,01,2021-07-05,0.970644305,1.278481998,1.347544202,1.097943169,0.926519457,1.428267756,0.81547835,1.788441447,1.455045986,0.922075408,0.698436056,1.282010948,0.579500388,1.083875604,1.164090072,1.371664416,1.300568859,1.693399796,1.185059475,0.986031176,1.097559542,0.883397734,0.848385409,0.503381067,0.668259771,0.792036409,0.933847166,1.041752246,0.754990088,0.715643577,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
12,01,2021-07-12,1.048403611,1.317264261,1.330950242,1.050485283,0.920220719,1.42653563,0.976608678,1.81107139,1.471027033,0.942920811,0.69478699,1.288341944,0.604647038,1.115700413,1.16921577,1.459009714,1.318140859,1.691737275,1.170681313,1.012292247,1.101872225,0.908596976,0.861135834,0.494402342,0.694751967,0.778615589,0.887205048,1.016274846,0.757838617,0.710800087,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
13,01,2021-07-19,1.337752771,1.32797814,1.320249744,1.02033205,0.928057138,1.423501017,1.073547502,1.847463659,1.486675217,0.959649997,0.696777827,1.28197407,0.625662074,1.139853992,1.197593655,1.499020167,1.337920414,1.693298836,1.1788532,1.027683293,1.117240448,0.923072827,0.865410778,0.53238694,0.739990072,0.753908429,0.836786822,0.980485427,0.758128291,0.708629204,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
14,01,2021-07-26,1.662028561,1.321578227,1.323589269,1.021276561,0.949106833,1.446386872,1.148564689,1.873612477,1.5139116,0.974229937,0.71473011,1.304339705,0.661891522,1.153069363,1.248095993,1.531456055,1.371031626,1.712404699,1.196403687,1.046705137,1.148540887,0.946999279,0.871401973,0.586427541,0.821117462,0.751500828,0.813986839,0.954109229,0.76008253,0.708366618,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
15,01,2021-08-02,1.880940448,1.295153913,1.332640719,1.028521473,0.96413387,1.446544494,1.178771567,1.882252621,1.507059062,0.970666054,0.717017001,1.31256354,0.651474867,1.148744474,1.299228523,1.525256884,1.374559719,1.7118901,1.226671849,1.045591265,1.156804387,0.943572136,0.912542814,0.713647412,0.913662039,0.704496489,0.809628343,0.939054597,0.763812885,0.70861169,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
16,01,2021-08-09,2.049179495,1.282011179,1.343277348,1.026045506,0.971072926,1.459426734,1.286181925,1.878683058,1.511410137,0.954877123,0.72044897,1.322847089,0.645074296,1.151764874,1.299461062,1.545111204,1.377288727,1.715767004,1.222398167,1.050487511,1.159953713,0.948664954,0.937751223,0.84218068,1.039791322,0.765214089,0.821485109,0.910325401,0.774160907,0.709320548,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
17,01,2021-08-16,2.041464147,1.29878263,1.343490556,1.006770636,0.970202831,1.464325677,1.427967677,1.89663927,1.519347878,0.936722725,0.713454325,1.303976982,0.625210342,1.159375177,1.305425729,1.531164942,1.367509199,1.713597527,1.217702466,1.052108705,1.165358865,0.94223415,0.946444329,0.957093444,1.252727224,0.892471063,0.859309067,0.905936405,0.789902461,0.711015344,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
18,01,2021-08-23,1.988211328,1.390598701,1.33532571,0.976620081,0.969701189,1.457287124,1.690893315,1.908216147,1.522799847,0.92133517,0.709243131,1.308497275,0.610336692,1.160256065,1.270760637,1.544050003,1.347808136,1.680584281,1.176639539,1.055568622,1.142297314,0.935974399,0.94254908,0.948017689,1.517411361,1.09453265,0.953960558,0.958888073,0.803200775,0.713193937,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
19,01,2021-08-30,1.830230365,1.546193137,1.315847073,0.931512219,0.968037407,1.433490829,1.776371691,1.887894287,1.50543527,0.906972031,0.704695364,1.323689679,0.590130906,1.148542988,1.213979672,1.523012481,1.32333215,1.598806656,1.128562763,1.042665806,1.110067,0.922899823,0.922063996,0.961731684,1.696220306,1.343265613,1.057933528,1.062853293,0.816130926,0.720667366,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
20,01,2021-09-06,1.815969016,1.608560326,1.291586179,0.877912916,0.964809742,1.41025425,1.692520653,1.851397904,1.494822881,0.894046588,0.702062423,1.333466952,0.590914122,1.138610416,1.133482674,1.468153593,1.320247696,1.520346278,1.06802397,1.029476297,1.068606706,0.920660073,0.927463642,0.941313522,1.749481474,1.537508983,1.215222522,1.163950703,0.828392311,0.733531165,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
21,01,2021-09-13,1.749894409,1.538634612,1.273735243,0.843711341,0.962474097,1.406168575,1.425284594,1.829138434,1.490242104,0.872167975,0.705864791,1.305111462,0.600885757,1.125320716,1.075481814,1.330696436,1.304693516,1.465612109,1.028802626,1.008732387,1.04911256,0.930639434,0.929669708,0.767159045,1.825902811,1.682122922,1.366262345,1.252900601,0.841137898,0.752053306,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
22,01,2021-09-20,1.657364307,1.411088697,1.272128957,0.846598184,0.96578744,1.423257319,1.236873962,1.846580234,1.508979679,0.861659186,0.717025286,1.270813571,0.630919791,1.119588603,1.08982219,1.242871374,1.276543416,1.483482847,1.054350874,1.013108369,1.049755804,0.95270099,0.922473056,0.675014308,1.808580106,1.746474774,1.476902045,1.319354389,0.846267965,0.762835015,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
23,01,2021-09-27,1.455981064,1.302763888,1.285546963,0.882960209,0.973392415,1.436866505,1.114063421,1.86664937,1.520416176,0.853445143,0.729693764,1.237060025,0.649792493,1.111894035,1.131706092,1.186982742,1.239948837,1.51026445,1.088181939,1.014477535,1.058760249,0.974365467,0.949345636,0.560906551,1.833071517,1.788919604,1.598485657,1.384625454,0.848145242,0.773242089,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
24,01,2021-10-04,1.245278875,1.238689707,1.302692905,0.912306693,0.979811358,1.439695903,1.105261532,1.880683584,1.531832304,0.858810221,0.73532042,1.226897009,0.663669209,1.116347664,1.167442778,1.189921111,1.221946611,1.536175758,1.123902757,1.009518471,1.082985353,0.981563296,0.977049779,0.486032693,1.819272411,1.767798833,1.659006079,1.448669892,0.850268987,0.782420046,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
25,01,2021-10-11,1.014612666,1.218285577,1.318475031,0.924142164,0.985056334,1.452313707,1.108114615,1.890494267,1.558320121,0.875930597,0.747187701,1.231958005,0.687391639,1.132350019,1.183519319,1.199046758,1.223184397,1.562057651,1.134858089,1.031154161,1.105884124,1.000237351,0.982304092,0.462369678,1.768897117,1.73728933,1.671341593,1.485044224,0.852102678,0.789859875,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
26,01,2021-10-18,0.766240498,1.211600636,1.330308626,0.929810438,0.990255147,1.459048652,1.088003564,1.896308091,1.579408383,0.884633487,0.746302278,1.240589059,0.696650322,1.140342529,1.189122256,1.212215691,1.213418667,1.555944305,1.141454295,1.052370038,1.127630459,1.005096063,0.985613423,0.432509124,1.720149709,1.693781494,1.667708087,1.512182531,0.851575644,0.794197827,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
27,01,2021-10-25,0.593896778,1.220498923,1.345226128,0.950252059,0.998895969,1.485040711,1.050736952,1.89250589,1.619388441,0.896075812,0.759990212,1.246051095,0.733902163,1.15757898,1.188906397,1.224920702,1.213122589,1.554405652,1.144638185,1.108232767,1.143045936,1.025866199,0.9478854,0.408517339,1.655514106,1.632252234,1.616681087,1.51264973,0.850637097,0.796602335,,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
28,01,2021-11-01,0.698296627,1.223344895,1.354581593,0.973738134,1.004350825,1.482297357,1.046344172,1.889390807,1.625812955,0.901235083,0.751375352,1.249431484,0.748080948,1.151536299,1.187105595,1.240576152,1.20857066,1.527265922,1.134278144,1.119864241,1.136840517,1.02518858,0.949843821,0.377072285,1.576771128,1.562468815,1.539858494,1.486992328,0.849982725,0.797930775,0.744244486,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
29,01,2021-11-08,0.728221884,1.247109568,1.360384045,0.984426794,1.007891663,1.484318894,1.083154353,1.890494102,1.636647114,0.908881154,0.759068562,1.265858613,0.774863537,1.151003437,1.185812722,1.25505688,1.217197597,1.509250756,1.13508693,1.123253817,1.134706387,1.031977247,0.950131068,0.383331536,1.494970506,1.499160887,1.486040471,1.457090688,0.851260226,0.799989793,0.76086734,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
30,01,2021-11-15,0.670270373,1.25610129,1.358511175,0.973109043,1.00814235,1.471953998,1.134744271,1.898678982,1.623858209,0.89955372,0.763619022,1.272059871,0.751798405,1.146744607,1.194137161,1.264032305,1.226420347,1.523743324,1.14440414,1.087845366,1.151967652,1.02367495,0.94984321,0.391456144,1.413614196,1.446704539,1.435526939,1.430300298,0.852166711,0.800658242,0.739689844,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
31,01,2021-11-22,0.410380247,1.264270881,1.35673911,0.960550318,1.008101051,1.473293704,1.112060277,1.892443615,1.615878718,0.861108682,0.770357532,1.255607517,0.723185274,1.151789555,1.201511957,1.241208544,1.231349366,1.554059302,1.166766508,1.065410714,1.180649325,1.019851043,0.960422891,0.407063134,1.350711856,1.42797667,1.416776373,1.413877892,0.84831854,0.800333801,0.693447756,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
32,01,2021-11-29,0.301761782,1.25951667,1.352882818,0.95710759,1.011992882,1.483054244,1.095510645,1.893692053,1.613865123,0.831478302,0.780079623,1.242464878,0.693909671,1.168460741,1.209017387,1.233813059,1.235370953,1.60186468,1.188059194,1.061032411,1.183693814,1.024409215,0.967640303,0.382719097,1.259583035,1.383125955,1.378616764,1.366585912,0.841875244,0.801896094,0.687687567,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
33,01,2021-12-06,0.248475468,1.238520071,1.36409828,0.970704203,1.018045971,1.508385706,1.026832096,1.930573828,1.643267576,0.824384079,0.779462909,1.24125089,0.685928608,1.205674066,1.238517024,1.225775291,1.245140938,1.649642918,1.246352316,1.08308591,1.178837253,1.038130323,0.965973602,0.339082574,1.146974247,1.320369746,1.332063981,1.325862447,0.839383876,0.804506421,0.680923918,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
34,01,2021-12-13,0.239366839,1.236803714,1.384938621,0.991248738,1.036169499,1.555489461,1.070585687,2.004567017,1.704585271,0.849265358,0.816711024,1.279164177,0.69114611,1.250762534,1.281715316,1.267955599,1.285902759,1.715703001,1.321696462,1.110264706,1.195050077,1.059878968,0.9671855,0.383870431,1.031037661,1.240430658,1.279022024,1.274020197,0.835846115,0.804239744,0.666975487,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Delta
35,01,2021-12-20,0.26780926,1.21798586,1.426062879,1.022629249,1.061397227,1.605194081,1.125782943,2.077967809,1.776398313,0.883822674,0.844009114,1.327554539,0.708978906,1.297548344,1.327736622,1.328428729,1.340121359,1.850999972,1.391089395,1.143532317,1.256066805,1.064859568,0.968246629,0.334268559,0.880564377,1.15095564,1.233538561,1.229054947,0.829572285,0.796684944,0.654683955,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Omicron
36,01,2021-12-27,0.357772709,1.200666959,1.47635854,1.049671751,1.079039403,1.620719171,1.191936869,2.107754333,1.813572119,0.910098984,0.862503913,1.364677698,0.723797782,1.31794057,1.367704306,1.376760005,1.369256352,1.960766525,1.432491375,1.164461838,1.298225063,1.06736396,1.047509523,0.355829592,0.736211491,1.047338675,1.175791469,1.178081057,0.823715148,0.790609435,0.632979828,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Omicron
37,01,2022-01-03,0.606507671,1.102527001,1.515001153,1.066138722,1.082431081,1.607085477,1.083592278,2.094052259,1.800185475,0.927712354,0.845381894,1.338103592,0.709280753,1.349378331,1.395619434,1.369783072,1.363893214,2.032591562,1.481382618,1.161485401,1.288189816,1.051582059,1.160358426,0.412621116,0.608204783,0.936763274,1.111036204,1.12863008,0.824696617,0.790778107,0.617591156,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Omicron
38,01,2022-01-10,0.850887512,1.007503951,1.528768472,1.078417847,1.0794445,1.602181924,0.972799571,2.090344443,1.787165332,0.951303281,0.82802012,1.291078406,0.693080235,1.374223161,1.390432705,1.376823706,1.346509648,2.023168202,1.488883243,1.146618858,1.274417389,1.048099589,1.184007335,0.613592589,0.50896404,0.84200339,1.04657804,1.088601557,0.827457391,0.793671253,0.617193268,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Omicron
39,01,2022-01-17,0.873322403,0.903088321,1.525511111,1.091891044,1.0773422,1.615387995,0.838124385,2.083451071,1.776527075,0.955375095,0.822262348,1.269237818,0.6843787,1.378097276,1.359011007,1.359026781,1.351835859,2.012045048,1.441057788,1.12696204,1.265634355,1.041309977,1.194889788,0.666106027,0.453609842,0.725578096,0.970981048,1.051097868,0.826516288,0.794000882,0.618456712,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Omicron
40,01,2022-01-24,1.019428385,1.011910974,1.518475804,1.106170592,1.079491015,1.639840141,1.057734897,2.085321427,1.786082409,0.93497076,0.823382899,1.288731122,0.689625188,1.35302917,1.308884812,1.356378545,1.384197607,1.99588623,1.326364392,1.115571368,1.276732097,1.040007086,1.19768566,0.631280992,0.500898868,0.66941792,0.913231571,1.024761386,0.825784459,0.792857672,0.612683113,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Omicron
41,01,2022-01-31,1.046544004,1.276901833,1.506879778,1.095826737,1.07708339,1.632685399,1.060345501,2.068699159,1.770232656,0.899311982,0.832914781,1.296157006,0.681091572,1.324960382,1.283475098,1.287382974,1.403554934,1.972993221,1.244118121,1.09373108,1.260044249,1.022120288,1.253309642,0.629804168,0.630820036,0.689283105,0.883868531,1.008713089,0.828136473,0.793288261,0.60381312,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Omicron
42,01,2022-02-07,1.212551306,1.407497532,1.486834834,1.060242082,1.064966036,1.606061034,1.068213836,2.028265846,1.738950985,0.86946231,0.83075309,1.279679507,0.683065215,1.303908452,1.266682812,1.244375956,1.374689076,1.970594051,1.195325622,1.071468276,1.228257646,1.001708847,1.27253991,0.5747908,0.684731109,0.689633024,0.83845227,0.959970048,0.832283364,0.79631802,0.621400399,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Omicron
43,01,2022-02-14,1.152613703,1.398293059,1.461866199,1.016312162,1.045440274,1.589183721,1.09006307,2.004120917,1.720335132,0.869384259,0.830156568,1.297615258,0.697948181,1.295923217,1.263319785,1.264061034,1.359256253,2.019898481,1.192318437,1.068458472,1.236438309,0.993856166,1.304311632,0.51364279,0.80138804,0.78911349,0.868885806,0.982076554,0.83189701,0.795629352,0.618562826,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Omicron
44,01,2022-02-21,1.161199617,1.347777748,1.445216405,0.993018338,1.029186868,1.585129619,1.139714151,1.997007912,1.735227931,0.874100393,0.834201797,1.327716742,0.732600403,1.301686762,1.278804992,1.299685299,1.350002656,2.093759469,1.205518383,1.085855161,1.272353672,0.999354818,1.306562328,0.471304696,0.852371048,0.835361199,0.870515942,0.972298584,0.831413068,0.795107583,0.616398092,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Omicron
45,01,2022-02-28,0.914004473,1.302740541,1.440870634,0.99724103,1.024809919,1.589583348,1.16917488,2.009900106,1.760168408,0.885882264,0.839658728,1.34334939,0.792928856,1.322474976,1.286900166,1.322117635,1.355476404,2.126050976,1.232062586,1.102563373,1.298646179,1.012598388,1.307174853,0.484534872,0.912105201,0.887667816,0.890379685,0.976704313,0.830927576,0.794682635,0.61448167,0.173323462,0.267844473,1206.601367,0.007191856,0.154,0.614136486,83.4,0.62,0.431,Omicron
46,02,2021-04-19,1.192382956,0.474364852,0.704164164,1.198041979,0.823498757,0.667836083,1.009381697,0.595520849,0.575349772,0.916152407,0.894395809,0.780574721,0.958940411,0.739512918,0.49183956,0.902304866,0.689832128,0.641123962,1.437342529,0.891647544,0.973688789,0.348113861,0.957442644,2.193817455,0.745929297,0.837397897,0.966831358,1.009684738,1.064659066,1.229561383,,0.12519804,0.03705582,2889.519015,0.011142172,0.107,0.458578297,88.4,0.53,0.328,Pre-Delta
47,02,2021-04-26,1.215737662,0.487817034,0.690058954,1.149869788,0.807560526,0.663697062,0.972873009,0.59997222,0.584335707,0.921271829,0.908390187,0.76709141,0.916131218,0.737465324,0.481965146,0.878239715,0.694496592,0.707864091,1.460317492,0.875000278,1.016567469,0.339148916,0.961464306,2.261603041,0.775729492,0.78999969,0.949954257,1.008308353,1.02747353,1.243596095,,0.12519804,0.03705582,2889.519015,0.011142172,0.107,0.458578297,88.4,0.53,0.328,Pre-Delta
48,02,2021-05-03,1.225714498,0.50229129,0.690870381,1.153113216,0.805357485,0.678151377,0.931416258,0.610346753,0.611382561,0.916883218,0.942127159,0.753886957,0.936632231,0.786577103,0.436653976,0.859326207,0.704942435,0.732806689,1.568441264,0.876743689,1.092742862,0.332282763,0.965004932,2.106851717,0.854593993,0.778040794,0.934912942,1.010260915,0.99902595,1.20436909,,0.12519804,0.03705582,2889.519015,0.011142172,0.107,0.458578297,88.4,0.53,0.328,Pre-Delta
49,02,2021-05-10,1.237314508,0.526360576,0.701928376,1.21044783,0.81379361,0.699279704,0.885454793,0.616723856,0.649113595,0.903562897,0.990339375,0.76012107,0.988843271,0.857747641,0.373865578,0.830200416,0.692126998,0.744924289,1.708047168,0.938960122,1.154383796,0.343022363,0.920011306,2.106882436,0.922531998,0.79470467,0.912817016,0.995278294,0.973715382,1.145184507,,0.12519804,0.03705582,2889.519015,0.011142172,0.107,0.458578297,88.4,0.53,0.328,Pre-Delta
50,02,2021-05-17,1.19744773,0.548311001,0.71137639,1.285086436,0.826553018,0.721604622,0.877095126,0.608746583,0.668614735,0.868566074,1.028471975,0.780101467,1.028427609,0.882621424,0.344177345,0.822178477,0.701257364,0.744301368,1.778909302,1.002386826,1.20078141,0.339038868,0.934292502,2.109782486,1.010263002,0.820776016,0.876853597,0.985649027,0.959397653,1.102641364,,0.12519804,0.03705582,2889.519015,0.011142172,0.107,0.458578297,88.4,0.53,0.328,Pre-Delta
51,02,2021-05-24,1.051807237,0.565143982,0.716151721,1.352164044,0.840540262,0.733295732,0.85990747,0.592761008,0.662390897,0.838858433,1.042947521,0.800980499,1.04530084,0.884538942,0.346115969,0.8292213,0.734521206,0.756525101,1.797789972,0.977157589,1.204111325,0.335622684,0.942660508,2.185148124,1.097378956,0.859747117,0.842064573,0.97439032,0.94577679,1.045969049,,0.12519804,0.03705582,2889.519015,0.011142172,0.107,0.458578297,88.4,0.53,0.328,Pre-Delta
52,02,2021-05-31,0.994412242,0.571381347,0.720772717,1.374933776,0.859765793,0.747153586,0.835750151,0.580464404,0.65187822,0.82339932,1.04558151,0.792811189,1.075161482,0.879532189,0.345169915,0.849638064,0.760482284,0.732054212,1.77011955,0.911305843,1.212261963,0.338973192,0.954662938,2.350217776,1.128666364,0.918852006,0.825864966,0.956093881,0.940468024,1.009157634,,0.12519804,0.03705582,2889.519015,0.011142172,0.107,0.458578297,88.4,0.53,0.328,Pre-Delta
53,02,2021-06-07,0.959335821,0.577913457,0.730939522,1.376665154,0.878953276,0.763482792,0.745848065,0.572574866,0.658787226,0.795985864,1.037788069,0.768403249,1.141922197,0.916724385,0.346071599,0.848596269,0.770548787,0.676702207,1.792070137,0.851955724,1.21019975,0.359313321,0.969633265,2.351107298,1.152630571,0.972583196,0.837638016,0.933950082,0.935106064,0.982402616,,0.12519804,0.03705582,2889.519015,0.011142172,0.107,0.458578297,88.4,0.53,0.328,Pre-Delta
