"","model","smooth","type","by","est","se","Relative_completed_primary_series_rate_lag2","Relative_full_service_restaurant_lag2","Relative_Government_Response_Index_lag2","Relative_gym_lag2","Relative_office_of_physician_lag2","Relative_Past_12_week_infections_lag4","Relative_university_lag2","Relative_Weekly_testing_lag2"
"388","model_1_pre_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.306253088552972,0.0389408738243318,NA,1.31002267951929,NA,NA,NA,NA,NA,NA
"389","model_1_pre_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.313925511448359,0.0398074144622143,NA,1.31789114130427,NA,NA,NA,NA,NA,NA
"390","model_1_pre_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.321597934273242,0.0406762500543893,NA,1.32575960308925,NA,NA,NA,NA,NA,NA
"391","model_1_pre_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.329270357036371,0.0415472366316257,NA,1.33362806487423,NA,NA,NA,NA,NA,NA
"392","model_1_pre_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.336942779745882,0.0424202417040276,NA,1.34149652665921,NA,NA,NA,NA,NA,NA
"393","model_1_pre_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.344615202409757,0.0432951431696807,NA,1.34936498844419,NA,NA,NA,NA,NA,NA
"394","model_1_pre_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.352287625035902,0.0441718283422502,NA,1.35723345022916,NA,NA,NA,NA,NA,NA
"395","model_1_pre_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.359960047631822,0.0450501930835597,NA,1.36510191201414,NA,NA,NA,NA,NA,NA
"396","model_1_pre_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.3676324702048,0.0459301410269219,NA,1.37297037379912,NA,NA,NA,NA,NA,NA
"397","model_1_pre_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.375304892761563,0.0468115828825455,NA,1.3808388355841,NA,NA,NA,NA,NA,NA
"398","model_1_pre_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.382977315307812,0.0476944358149195,NA,1.38870729736908,NA,NA,NA,NA,NA,NA
"399","model_1_pre_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.390649737848354,0.0485786228822666,NA,1.39657575915406,NA,NA,NA,NA,NA,NA
"400","model_1_pre_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.398322160386727,0.0494640725332984,NA,1.40444422093904,NA,NA,NA,NA,NA,NA
"401","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.189593502190259,0.0364216748542487,NA,0.65238563280748,NA,NA,NA,NA,NA,NA
"402","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.184487287970626,0.0353488615737742,NA,0.65978515794543,NA,NA,NA,NA,NA,NA
"403","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.179381170183046,0.0342793667253945,NA,0.66718468308338,NA,NA,NA,NA,NA,NA
"404","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.17427534453147,0.0332135658535739,NA,0.67458420822133,NA,NA,NA,NA,NA,NA
"405","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.169170255923853,0.0321519471077947,NA,0.68198373335928,NA,NA,NA,NA,NA,NA
"406","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.164066678955705,0.0310951373848621,NA,0.68938325849723,NA,NA,NA,NA,NA,NA
"407","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.15896578982508,0.0300439247038575,NA,0.69678278363518,NA,NA,NA,NA,NA,NA
"408","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.153869071680036,0.0289992312466633,NA,0.70418230877313,NA,NA,NA,NA,NA,NA
"409","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.148778096594532,0.02796205305212,NA,0.71158183391108,NA,NA,NA,NA,NA,NA
"410","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.143694522176096,0.0269334646083961,NA,0.71898135904903,NA,NA,NA,NA,NA,NA
"411","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.13862021507261,0.0259146591665701,NA,0.72638088418698,NA,NA,NA,NA,NA,NA
"412","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.133557220499011,0.0249069448258839,NA,0.73378040932493,NA,NA,NA,NA,NA,NA
"413","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.128507731488876,0.0239117416373948,NA,0.74117993446288,NA,NA,NA,NA,NA,NA
"414","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.12347417719269,0.0229306107980225,NA,0.74857945960083,NA,NA,NA,NA,NA,NA
"415","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.118459150709152,0.0219652402638079,NA,0.75597898473878,NA,NA,NA,NA,NA,NA
"416","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.113465319182906,0.0210174282683637,NA,0.76337850987673,NA,NA,NA,NA,NA,NA
"417","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.108495430934661,0.0200890934938516,NA,0.77077803501468,NA,NA,NA,NA,NA,NA
"418","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.103552327267702,0.0191822858317323,NA,0.77817756015263,NA,NA,NA,NA,NA,NA
"419","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0986389240629896,0.0182991890037229,NA,0.78557708529058,NA,NA,NA,NA,NA,NA
"420","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0937582031801327,0.0174421244179527,NA,0.79297661042853,NA,NA,NA,NA,NA,NA
"421","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0889131988924103,0.0166135515241373,NA,0.80037613556648,NA,NA,NA,NA,NA,NA
"422","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0841069695777878,0.0158160615590743,NA,0.80777566070443,NA,NA,NA,NA,NA,NA
"423","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0793426160471029,0.0150523744484792,NA,0.81517518584238,NA,NA,NA,NA,NA,NA
"424","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0746232897159253,0.0143253224867783,NA,0.82257471098033,NA,NA,NA,NA,NA,NA
"425","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0699522119883817,0.0136378203850961,NA,0.82997423611828,NA,NA,NA,NA,NA,NA
"426","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0653326841026058,0.0129928127391162,NA,0.837373761256229,NA,NA,NA,NA,NA,NA
"427","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0607680891720484,0.0123931948996596,NA,0.84477328639418,NA,NA,NA,NA,NA,NA
"428","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0562618627609584,0.0118417021477042,NA,0.852172811532129,NA,NA,NA,NA,NA,NA
"429","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0518174669883087,0.0113407726141111,NA,0.859572336670079,NA,NA,NA,NA,NA,NA
"430","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0474383735081709,0.0108923872899521,NA,0.866971861808029,NA,NA,NA,NA,NA,NA
"431","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0431280489655794,0.0104978953052875,NA,0.874371386945979,NA,NA,NA,NA,NA,NA
"432","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0388899275033857,0.0101578409764942,NA,0.881770912083929,NA,NA,NA,NA,NA,NA
"433","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0347273616803802,0.00987181823549378,NA,0.889170437221879,NA,NA,NA,NA,NA,NA
"434","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0306435886655571,0.00963837928814446,NA,0.896569962359829,NA,NA,NA,NA,NA,NA
"435","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0266417129291569,0.00945501623756615,NA,0.903969487497779,NA,NA,NA,NA,NA,NA
"436","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0227246564270969,0.00931823002359593,NA,0.911369012635729,NA,NA,NA,NA,NA,NA
"437","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0188951821342133,0.00922367384756961,NA,0.918768537773679,NA,NA,NA,NA,NA,NA
"438","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.015155896031599,0.00916635742655634,NA,0.926168062911629,NA,NA,NA,NA,NA,NA
"439","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0115092156676947,0.0091408916644216,NA,0.933567588049579,NA,NA,NA,NA,NA,NA
"440","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00795728389764061,0.00914175338205847,NA,0.940967113187529,NA,NA,NA,NA,NA,NA
"441","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00450193218748205,0.0091635268432353,NA,0.948366638325479,NA,NA,NA,NA,NA,NA
"442","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00114473811413686,0.00920108654100465,NA,0.955766163463429,NA,NA,NA,NA,NA,NA
"443","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.00211292492726809,0.00924973001596818,NA,0.963165688601379,NA,NA,NA,NA,NA,NA
"444","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.00526990087633014,0.00930527866138255,NA,0.970565213739329,NA,NA,NA,NA,NA,NA
"445","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.00832532291273855,0.00936415678612106,NA,0.977964738877279,NA,NA,NA,NA,NA,NA
"446","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0112786460509826,0.00942343288053911,NA,0.985364264015229,NA,NA,NA,NA,NA,NA
"447","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0141296268416505,0.00948082427522056,NA,0.992763789153179,NA,NA,NA,NA,NA,NA
"448","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0168783229465177,0.00953469072009541,NA,1.00016331429113,NA,NA,NA,NA,NA,NA
"449","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0195250726598084,0.00958401276326258,NA,1.00756283942908,NA,NA,NA,NA,NA,NA
"450","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.022070436287247,0.00962835422713749,NA,1.01496236456703,NA,NA,NA,NA,NA,NA
"451","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.024515144523679,0.00966782458928366,NA,1.02236188970498,NA,NA,NA,NA,NA,NA
"452","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0268600759961245,0.00970304967214918,NA,1.02976141484293,NA,NA,NA,NA,NA,NA
"453","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0291062645160659,0.0097351509754116,NA,1.03716093998088,NA,NA,NA,NA,NA,NA
"454","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0312549261716843,0.00976572918606258,NA,1.04456046511883,NA,NA,NA,NA,NA,NA
"455","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0333074981442566,0.00979684652780678,NA,1.05195999025678,NA,NA,NA,NA,NA,NA
"456","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0352656334858891,0.00983099054249145,NA,1.05935951539473,NA,NA,NA,NA,NA,NA
"457","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0371311068041629,0.00987100844110128,NA,1.06675904053268,NA,NA,NA,NA,NA,NA
"458","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0389057862555559,0.00992005036508064,NA,1.07415856567063,NA,NA,NA,NA,NA,NA
"459","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0405915898375228,0.00998149923166584,NA,1.08155809080858,NA,NA,NA,NA,NA,NA
"460","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0421904828420776,0.0100588986976428,NA,1.08895761594653,NA,NA,NA,NA,NA,NA
"461","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0437045037443701,0.010155873420451,NA,1.09635714108448,NA,NA,NA,NA,NA,NA
"462","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0451357703197949,0.010276032577743,NA,1.10375666622243,NA,NA,NA,NA,NA,NA
"463","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.046486465145031,0.0104228623460906,NA,1.11115619136038,NA,NA,NA,NA,NA,NA
"464","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0477588355525665,0.0105996198128776,NA,1.11855571649833,NA,NA,NA,NA,NA,NA
"465","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0489552322314751,0.0108092358944707,NA,1.12595524163628,NA,NA,NA,NA,NA,NA
"466","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.050078093976928,0.0110542231024064,NA,1.13335476677423,NA,NA,NA,NA,NA,NA
"467","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0511299721417019,0.0113366072177478,NA,1.14075429191218,NA,NA,NA,NA,NA,NA
"468","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0521135818631981,0.0116578817823141,NA,1.14815381705013,NA,NA,NA,NA,NA,NA
"469","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0530317890715876,0.0120189836368556,NA,1.15555334218808,NA,NA,NA,NA,NA,NA
"470","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.05388757687723,0.0124202977208054,NA,1.16295286732603,NA,NA,NA,NA,NA,NA
"471","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0546840386286829,0.0128616886093823,NA,1.17035239246398,NA,NA,NA,NA,NA,NA
"472","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.055424338527882,0.0133425525761344,NA,1.17775191760193,NA,NA,NA,NA,NA,NA
"473","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0561116843462846,0.0138618841801539,NA,1.18515144273988,NA,NA,NA,NA,NA,NA
"474","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0567492955616541,0.014418350272632,NA,1.19255096787783,NA,NA,NA,NA,NA,NA
"475","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0573403862978409,0.0150103637780837,NA,1.19995049301578,NA,NA,NA,NA,NA,NA
"476","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0578881379779536,0.0156361541942229,NA,1.20735001815373,NA,NA,NA,NA,NA,NA
"477","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0583956651859885,0.0162938326085113,NA,1.21474954329168,NA,NA,NA,NA,NA,NA
"478","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0588660044976001,0.0169814457694507,NA,1.22214906842963,NA,NA,NA,NA,NA,NA
"479","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0593021186226783,0.0176970179780265,NA,1.22954859356758,NA,NA,NA,NA,NA,NA
"480","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0597068880108306,0.0184385851892819,NA,1.23694811870553,NA,NA,NA,NA,NA,NA
"481","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0600831071042095,0.0192042203971609,NA,1.24434764384348,NA,NA,NA,NA,NA,NA
"482","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.060433458968777,0.0199920564124664,NA,1.25174716898143,NA,NA,NA,NA,NA,NA
"483","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.060760453239566,0.0208003117690362,NA,1.25914669411938,NA,NA,NA,NA,NA,NA
"484","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0610663796932871,0.0216273115959689,NA,1.26654621925733,NA,NA,NA,NA,NA,NA
"485","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0613534333236416,0.0224714686545474,NA,1.27394574439528,NA,NA,NA,NA,NA,NA
"486","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0616236930357474,0.0233312889250209,NA,1.28134526953323,NA,NA,NA,NA,NA,NA
"487","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0618790427776628,0.0242053898088732,NA,1.28874479467118,NA,NA,NA,NA,NA,NA
"488","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0621212400067929,0.0250924846411451,NA,1.29614431980913,NA,NA,NA,NA,NA,NA
"489","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0623519764993682,0.0259913655331233,NA,1.30354384494708,NA,NA,NA,NA,NA,NA
"490","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0625728933193072,0.026900895335696,NA,1.31094337008503,NA,NA,NA,NA,NA,NA
"491","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0627855885030834,0.0278200011151378,NA,1.31834289522298,NA,NA,NA,NA,NA,NA
"492","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0629916236107253,0.0287476679746625,NA,1.32574242036093,NA,NA,NA,NA,NA,NA
"493","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0631924429877096,0.0296829559395314,NA,1.33314194549888,NA,NA,NA,NA,NA,NA
"494","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0633893668591859,0.0306249993655681,NA,1.34054147063683,NA,NA,NA,NA,NA,NA
"495","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0635835576121614,0.0315730137590987,NA,1.34794099577478,NA,NA,NA,NA,NA,NA
"496","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0637760221305548,0.0325262934821318,NA,1.35534052091273,NA,NA,NA,NA,NA,NA
"497","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0639675655012749,0.0334842228012885,NA,1.36274004605068,NA,NA,NA,NA,NA,NA
"498","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0641587044897861,0.034446298940165,NA,1.37013957118863,NA,NA,NA,NA,NA,NA
"499","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0643496327867671,0.0354121418724289,NA,1.37753909632658,NA,NA,NA,NA,NA,NA
"500","model_1_delta","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0645404561206587,0.0363814279127995,NA,1.38493862146453,NA,NA,NA,NA,NA,NA
"501","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00399192625728363,0.0150951515937951,NA,0.556956524514464,NA,NA,NA,NA,NA,NA
"502","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00383630181064208,0.0147490048888292,NA,0.566772806813077,NA,NA,NA,NA,NA,NA
"503","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00368069178294167,0.0144088236504085,NA,0.57658908911169,NA,NA,NA,NA,NA,NA
"504","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00352513579393049,0.014075120452774,NA,0.586405371410302,NA,NA,NA,NA,NA,NA
"505","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00336970325899306,0.0137484956308948,NA,0.596221653708915,NA,NA,NA,NA,NA,NA
"506","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00321447362246929,0.0134295904671765,NA,0.606037936007528,NA,NA,NA,NA,NA,NA
"507","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00305953114581216,0.0131190734149581,NA,0.61585421830614,NA,NA,NA,NA,NA,NA
"508","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0029049669177545,0.0128176407977575,NA,0.625670500604753,NA,NA,NA,NA,NA,NA
"509","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00275088588677553,0.0125260251149609,NA,0.635486782903366,NA,NA,NA,NA,NA,NA
"510","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00259740801295476,0.0122449888061733,NA,0.645303065201979,NA,NA,NA,NA,NA,NA
"511","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00244466415629521,0.0119753065661039,NA,0.655119347500592,NA,NA,NA,NA,NA,NA
"512","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00229279751269051,0.0117177565295834,NA,0.664935629799204,NA,NA,NA,NA,NA,NA
"513","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00214195793507487,0.0114730976272459,NA,0.674751912097817,NA,NA,NA,NA,NA,NA
"514","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00199230211729567,0.0112420564910554,NA,0.68456819439643,NA,NA,NA,NA,NA,NA
"515","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00184399038866357,0.0110253079733678,NA,0.694384476695043,NA,NA,NA,NA,NA,NA
"516","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00169718880103298,0.0108234631674385,NA,0.704200758993655,NA,NA,NA,NA,NA,NA
"517","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00155206938525909,0.0106370533713445,NA,0.714017041292268,NA,NA,NA,NA,NA,NA
"518","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00140880834513989,0.0104665113283656,NA,0.723833323590881,NA,NA,NA,NA,NA,NA
"519","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00126758528163821,0.0103121550422117,NA,0.733649605889494,NA,NA,NA,NA,NA,NA
"520","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00112858339097477,0.0101741742454685,NA,0.743465888188106,NA,NA,NA,NA,NA,NA
"521","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00099199103659709,0.0100526199568284,NA,0.753282170486719,NA,NA,NA,NA,NA,NA
"522","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000858000882729229,0.00994739404998364,NA,0.763098452785332,NA,NA,NA,NA,NA,NA
"523","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000726809887461864,0.00985824330595674,NA,0.772914735083945,NA,NA,NA,NA,NA,NA
"524","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000598619123235333,0.00978475727256388,NA,0.782731017382557,NA,NA,NA,NA,NA,NA
"525","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000473632716623876,0.00972637001721293,NA,0.79254729968117,NA,NA,NA,NA,NA,NA
"526","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00035205672998332,0.00968236665923791,NA,0.802363581979783,NA,NA,NA,NA,NA,NA
"527","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000234098419050723,0.00965189449873334,NA,0.812179864278396,NA,NA,NA,NA,NA,NA
"528","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000119965168475054,0.00963397781887716,NA,0.821996146577008,NA,NA,NA,NA,NA,NA
"529","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-9.86412791309195e-06,0.0096275358187277,NA,0.831812428875621,NA,NA,NA,NA,NA,NA
"530","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,9.59983903707592e-05,0.00963140238868733,NA,0.841628711174234,NA,NA,NA,NA,NA,NA
"531","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000197417581765121,0.00964434696028389,NA,0.851444993472847,NA,NA,NA,NA,NA,NA
"532","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000294191357930302,0.00966509574061316,NA,0.86126127577146,NA,NA,NA,NA,NA,NA
"533","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000386123468195648,0.00969235335114137,NA,0.871077558070072,NA,NA,NA,NA,NA,NA
"534","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.00047302709711418,0.00972482462754975,NA,0.880893840368685,NA,NA,NA,NA,NA,NA
"535","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.00055472773943485,0.00976123553946269,NA,0.890710122667298,NA,NA,NA,NA,NA,NA
"536","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000631065708046327,0.0098003525068422,NA,0.90052640496591,NA,NA,NA,NA,NA,NA
"537","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000701897474411979,0.00984099911852925,NA,0.910342687264523,NA,NA,NA,NA,NA,NA
"538","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000767093510790704,0.00988206810353569,NA,0.920158969563136,NA,NA,NA,NA,NA,NA
"539","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0008265367923003,0.0099225303743278,NA,0.929975251861749,NA,NA,NA,NA,NA,NA
"540","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000880121473931553,0.00996144149900055,NA,0.939791534160362,NA,NA,NA,NA,NA,NA
"541","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000927752799968643,0.00999794695725487,NA,0.949607816458974,NA,NA,NA,NA,NA,NA
"542","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000969350905342003,0.0100312890950578,NA,0.959424098757587,NA,NA,NA,NA,NA,NA
"543","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.00100485272582766,0.0100608119367706,NA,0.9692403810562,NA,NA,NA,NA,NA,NA
"544","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.00103420944964972,0.0100859611969718,NA,0.979056663354813,NA,NA,NA,NA,NA,NA
"545","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0010573833529704,0.0101062823937586,NA,0.988872945653425,NA,NA,NA,NA,NA,NA
"546","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.00107434873481465,0.0101214217136645,NA,0.998689227952038,NA,NA,NA,NA,NA,NA
"547","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.00108509681641146,0.0101311302139135,NA,1.00850551025065,NA,NA,NA,NA,NA,NA
"548","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.00108963446327944,0.0101352622396336,NA,1.01832179254926,NA,NA,NA,NA,NA,NA
