"","var","est","se","model","Var"
"1",0.303197137512803,0.361063993211439,0.022489906677678,"mod_delta","RPI_12_Weeks_lag4"
"2",0.384308763334464,0.312816679093563,0.0186957589409937,"mod_delta","RPI_12_Weeks_lag4"
"3",0.424351742739749,0.289329655016575,0.0169046400297627,"mod_delta","RPI_12_Weeks_lag4"
"4",0.463305386175578,0.267328536199967,0.0152437729056277,"mod_delta","RPI_12_Weeks_lag4"
"5",0.494208409607107,0.24960511175725,0.0139491080453755,"mod_delta","RPI_12_Weeks_lag4"
"6",0.526794400394574,0.230646552459077,0.0125755142049308,"mod_delta","RPI_12_Weeks_lag4"
"7",0.554167829993283,0.212981604210634,0.0112860107672505,"mod_delta","RPI_12_Weeks_lag4"
"8",0.591070653352159,0.190793464838081,0.00971874966937036,"mod_delta","RPI_12_Weeks_lag4"
"9",0.617191872505461,0.17565896084525,0.00868902167396755,"mod_delta","RPI_12_Weeks_lag4"
"10",0.648984873618456,0.156846942943965,0.00744166403928597,"mod_delta","RPI_12_Weeks_lag4"
"11",0.679388883646677,0.139784250286169,0.0063930820976929,"mod_delta","RPI_12_Weeks_lag4"
"12",0.705930689492067,0.123821578523437,0.00545959395332082,"mod_delta","RPI_12_Weeks_lag4"
"13",0.732761789371571,0.107926707665626,0.00461836744371517,"mod_delta","RPI_12_Weeks_lag4"
"14",0.749449975233892,0.098309153411549,0.00416961707983418,"mod_delta","RPI_12_Weeks_lag4"
"15",0.773876670370138,0.0847339232627398,0.00363336467381907,"mod_delta","RPI_12_Weeks_lag4"
"16",0.799206183326465,0.0704409808594167,0.00324474564160596,"mod_delta","RPI_12_Weeks_lag4"
"17",0.826242435313891,0.0557825783664482,0.00306019765042649,"mod_delta","RPI_12_Weeks_lag4"
"18",0.851599495489402,0.0414730620465754,0.00311370720499505,"mod_delta","RPI_12_Weeks_lag4"
"19",0.882829373187197,0.0246394359408111,0.00343981737534018,"mod_delta","RPI_12_Weeks_lag4"
"20",0.901602639205077,0.0151128918358042,0.00370834356242553,"mod_delta","RPI_12_Weeks_lag4"
"21",0.921831246698988,0.00459029941840594,0.00405401630824155,"mod_delta","RPI_12_Weeks_lag4"
"22",0.942809821880561,-0.00616593697967688,0.00444881858111016,"mod_delta","RPI_12_Weeks_lag4"
"23",0.96058678492652,-0.0148687166416765,0.00477655724304122,"mod_delta","RPI_12_Weeks_lag4"
"24",0.984940686940399,-0.0268787665840832,0.00524881865929362,"mod_delta","RPI_12_Weeks_lag4"
"25",1.00961309054886,-0.0388664329263319,0.0057129159636624,"mod_delta","RPI_12_Weeks_lag4"
"26",1.03580759258221,-0.0509076511912571,0.00617616630595048,"mod_delta","RPI_12_Weeks_lag4"
"27",1.05922462429912,-0.0615909310733515,0.00658072834671197,"mod_delta","RPI_12_Weeks_lag4"
"28",1.09021289954322,-0.0753208244759749,0.00707791782534423,"mod_delta","RPI_12_Weeks_lag4"
"29",1.14234326549431,-0.0976862457373521,0.00784024718164194,"mod_delta","RPI_12_Weeks_lag4"
"30",1.17921594233401,-0.113015970410634,0.00832740833467723,"mod_delta","RPI_12_Weeks_lag4"
"31",1.22328506376175,-0.130114963675978,0.00881757491034661,"mod_delta","RPI_12_Weeks_lag4"
"32",1.28143094707984,-0.151610107596802,0.00935353135847607,"mod_delta","RPI_12_Weeks_lag4"
"33",1.35462271613633,-0.176414439215502,0.0098918217506911,"mod_delta","RPI_12_Weeks_lag4"
"34",1.42190001072588,-0.197076307742199,0.0102708679472339,"mod_delta","RPI_12_Weeks_lag4"
"35",1.47886361021392,-0.215095374928113,0.0106070149134677,"mod_delta","RPI_12_Weeks_lag4"
"36",1.55952686518198,-0.237728549476166,0.0110035185082318,"mod_delta","RPI_12_Weeks_lag4"
