"","model","smooth","type","by","est","se","Relative_completed_primary_series_rate_lag2","Relative_full_service_restaurant_lag2","Relative_Government_Response_Index_lag2","Relative_gym_lag2","Relative_office_of_physician_lag2","Relative_Past_12_week_infections_lag4","Relative_university_lag2","Relative_Weekly_testing_lag2"
"526","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000237616824522003,0.00966270335415198,NA,0.802363581979783,NA,NA,NA,NA,NA,NA
"527","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000158006159062719,0.00964165054872878,NA,0.812179864278396,NA,NA,NA,NA,NA,NA
"528","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-8.09770238416443e-05,0.00962928704464049,NA,0.821996146577008,NA,NA,NA,NA,NA,NA
"529","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-6.66922399984939e-06,0.00962485163173472,NA,0.831812428875621,NA,NA,NA,NA,NA,NA
"530","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,6.47780004770504e-05,0.00962753406622002,NA,0.841628711174234,NA,NA,NA,NA,NA,NA
"531","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000133226427117287,0.00963648680125804,NA,0.851444993472847,NA,NA,NA,NA,NA,NA
"532","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000198539666658725,0.00965083698825454,NA,0.86126127577146,NA,NA,NA,NA,NA,NA
"533","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.00026058526967749,0.00966969896497743,NA,0.871077558070072,NA,NA,NA,NA,NA,NA
"534","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000319237154574773,0.00969218721898793,NA,0.880893840368685,NA,NA,NA,NA,NA,NA
"535","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000374377547893355,0.00971742920950057,NA,0.890710122667298,NA,NA,NA,NA,NA,NA
"536","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000425898676926903,0.00974457759330715,NA,0.90052640496591,NA,NA,NA,NA,NA,NA
"537","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000473703674378491,0.0097728211590695,NA,0.910342687264523,NA,NA,NA,NA,NA,NA
"538","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000517705122077122,0.00980139292487474,NA,0.920158969563136,NA,NA,NA,NA,NA,NA
"539","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000557824040021482,0.00982957657794114,NA,0.929975251861749,NA,NA,NA,NA,NA,NA
"540","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000593988993497774,0.00985671141468967,NA,0.939791534160362,NA,NA,NA,NA,NA,NA
"541","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000626136031947627,0.00988219663690294,NA,0.949607816458974,NA,NA,NA,NA,NA,NA
"542","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000654211254498158,0.00990549696320854,NA,0.959424098757587,NA,NA,NA,NA,NA,NA
"543","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000678172099154011,0.00992614680984126,NA,0.9692403810562,NA,NA,NA,NA,NA,NA
"544","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000697985622885885,0.00994375111010612,NA,0.979056663354813,NA,NA,NA,NA,NA,NA
"545","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000713626365905207,0.00995798474056392,NA,0.988872945653425,NA,NA,NA,NA,NA,NA
"546","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000725076982644051,0.00996859377602953,NA,0.998689227952038,NA,NA,NA,NA,NA,NA
"547","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000732331548316748,0.00997539896734571,NA,1.00850551025065,NA,NA,NA,NA,NA,NA
"548","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000735394696456415,0.00997829502810121,NA,1.01832179254926,NA,NA,NA,NA,NA,NA
"549","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000734280429638597,0.00997724909813215,NA,1.02813807484788,NA,NA,NA,NA,NA,NA
"550","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000729012507541019,0.00997230030528719,NA,1.03795435714649,NA,NA,NA,NA,NA,NA
"551","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000719627426911388,0.00996356137526598,NA,1.0477706394451,NA,NA,NA,NA,NA,NA
"552","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000706170340570759,0.0099512131489541,NA,1.05758692174371,NA,NA,NA,NA,NA,NA
"553","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000688689789973554,0.00993549794783141,NA,1.06740320404233,NA,NA,NA,NA,NA,NA
"554","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000667237291354893,0.00991671760515984,NA,1.07721948634094,NA,NA,NA,NA,NA,NA
"555","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.00064186807180414,0.00989523251419356,NA,1.08703576863955,NA,NA,NA,NA,NA,NA
"556","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000612641796526712,0.00987146045681752,NA,1.09685205093817,NA,NA,NA,NA,NA,NA
"557","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000579619154007026,0.00984587193742953,NA,1.10666833323678,NA,NA,NA,NA,NA,NA
"558","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000542862008508554,0.00981898866723509,NA,1.11648461553539,NA,NA,NA,NA,NA,NA
"559","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000502434585587659,0.00979138252020364,NA,1.126300897834,NA,NA,NA,NA,NA,NA
"560","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000458407244189741,0.00976367537631529,NA,1.13611718013262,NA,NA,NA,NA,NA,NA
"561","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000410858873991049,0.00973653637042956,NA,1.14593346243123,NA,NA,NA,NA,NA,NA
"562","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000359875876815609,0.00971067571039285,NA,1.15574974472984,NA,NA,NA,NA,NA,NA
"563","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000305550756622056,0.00968683764192197,NA,1.16556602702846,NA,NA,NA,NA,NA,NA
"564","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000247980938947798,0.0096657930034743,NA,1.17538230932707,NA,NA,NA,NA,NA,NA
"565","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000187268343910145,0.00964833146669014,NA,1.18519859162568,NA,NA,NA,NA,NA,NA
"566","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.000123519862567897,0.00963525313966661,NA,1.19501487392429,NA,NA,NA,NA,NA,NA
"567","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,5.68457252895182e-05,0.00962735880888347,NA,1.20483115622291,NA,NA,NA,NA,NA,NA
"568","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-1.26421350983434e-05,0.00962544019001765,NA,1.21464743852152,NA,NA,NA,NA,NA,NA
"569","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-8.48295530766592e-05,0.00963027020798929,NA,1.22446372082013,NA,NA,NA,NA,NA,NA
"570","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000159599523128166,0.00964259253383442,NA,1.23428000311874,NA,NA,NA,NA,NA,NA
"571","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000236833444948593,0.00966311111418911,NA,1.24409628541736,NA,NA,NA,NA,NA,NA
"572","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00031641169970216,0.00969248022883479,NA,1.25391256771597,NA,NA,NA,NA,NA,NA
"573","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000398213700107878,0.00973129501314049,NA,1.26372885001458,NA,NA,NA,NA,NA,NA
"574","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000482118415776745,0.00978008300804306,NA,1.2735451323132,NA,NA,NA,NA,NA,NA
"575","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000568005056629632,0.00983929715892628,NA,1.28336141461181,NA,NA,NA,NA,NA,NA
"576","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000655753686714725,0.00990931046194536,NA,1.29317769691042,NA,NA,NA,NA,NA,NA
"577","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000745245939883712,0.00999041257945126,NA,1.30299397920903,NA,NA,NA,NA,NA,NA
"578","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000836365051865788,0.0100828077935381,NA,1.31281026150765,NA,NA,NA,NA,NA,NA
"579","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.000928996012130486,0.0101866147688306,NA,1.32262654380626,NA,NA,NA,NA,NA,NA
"580","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00102302747795004,0.0103018702754153,NA,1.33244282610487,NA,NA,NA,NA,NA,NA
"581","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00111835371895777,0.0104285356346424,NA,1.34225910840348,NA,NA,NA,NA,NA,NA
"582","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00121487437610791,0.0105665023668294,NA,1.3520753907021,NA,NA,NA,NA,NA,NA
"583","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00131249343967938,0.0107155974231922,NA,1.36189167300071,NA,NA,NA,NA,NA,NA
"584","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0014111185821954,0.0108755891255943,NA,1.37170795529932,NA,NA,NA,NA,NA,NA
"585","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00151065917793897,0.0110461909062255,NA,1.38152423759794,NA,NA,NA,NA,NA,NA
"586","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00161102733050631,0.0112270698133486,NA,1.39134051989655,NA,NA,NA,NA,NA,NA
"587","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00171213915705394,0.0114178561536746,NA,1.40115680219516,NA,NA,NA,NA,NA,NA
"588","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00181392091316652,0.0116181633364012,NA,1.41097308449377,NA,NA,NA,NA,NA,NA
"589","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00191630169063085,0.011827582208358,NA,1.42078936679239,NA,NA,NA,NA,NA,NA
"590","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00201921064871703,0.0120456811876711,NA,1.430605649091,NA,NA,NA,NA,NA,NA
"591","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00212257869010969,0.0122720146433811,NA,1.44042193138961,NA,NA,NA,NA,NA,NA
"592","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00222633937588383,0.0125061297939666,NA,1.45023821368823,NA,NA,NA,NA,NA,NA
"593","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00233043149913094,0.0127475773264911,NA,1.46005449598684,NA,NA,NA,NA,NA,NA
"594","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00243479731527486,0.0129959119010484,NA,1.46987077828545,NA,NA,NA,NA,NA,NA
"595","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00253938254838685,0.0132506957707648,NA,1.47968706058406,NA,NA,NA,NA,NA,NA
"596","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0026441365897358,0.0135115023370624,NA,1.48950334288268,NA,NA,NA,NA,NA,NA
"597","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00274901432455293,0.0137779234278249,NA,1.49931962518129,NA,NA,NA,NA,NA,NA
"598","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00285397480250547,0.0140495683805139,NA,1.5091359074799,NA,NA,NA,NA,NA,NA
"599","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0029589798179896,0.0143260620471017,NA,1.51895218977851,NA,NA,NA,NA,NA,NA
"600","model_1_omicron","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00306400066253975,0.0146070640831689,NA,1.52876847207713,NA,NA,NA,NA,NA,NA
"601","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0938525674056742,0.0546302735058089,NA,NA,0.772875984582614,NA,NA,NA,NA,NA
"602","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.086531202058518,0.0528307964743422,NA,NA,0.778565507359191,NA,NA,NA,NA,NA
"603","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0792107320315989,0.0510417119346346,NA,NA,0.784255030135768,NA,NA,NA,NA,NA
"604","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.07189207798289,0.0492642353903146,NA,NA,0.789944552912345,NA,NA,NA,NA,NA
"605","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0645769561315431,0.0474998185370033,NA,NA,0.795634075688921,NA,NA,NA,NA,NA
"606","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0572686631508676,0.0457502481858991,NA,NA,0.801323598465498,NA,NA,NA,NA,NA
"607","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0499712975777089,0.0440175803405113,NA,NA,0.807013121242075,NA,NA,NA,NA,NA
"608","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0426901076954789,0.0423041966368093,NA,NA,0.812702644018651,NA,NA,NA,NA,NA
"609","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0354319077098383,0.0406128647873702,NA,NA,0.818392166795228,NA,NA,NA,NA,NA
"610","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.028205349036302,0.0389467800066026,NA,NA,0.824081689571805,NA,NA,NA,NA,NA
"611","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0210204666726511,0.0373095354823057,NA,NA,0.829771212348382,NA,NA,NA,NA,NA
"612","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.013888266477437,0.0357051023386184,NA,NA,0.835460735124958,NA,NA,NA,NA,NA
"613","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.00682086689127924,0.0341378613184645,NA,NA,0.841150257901535,NA,NA,NA,NA,NA
"614","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.000168678575691099,0.032612602082936,NA,NA,0.846839780678112,NA,NA,NA,NA,NA
"615","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.00706625604385937,0.0311345415521944,NA,NA,0.852529303454688,NA,NA,NA,NA,NA
"616","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0138565788766875,0.029709325428573,NA,NA,0.858218826231265,NA,NA,NA,NA,NA
"617","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0205236075366094,0.0283429729402216,NA,NA,0.863908349007842,NA,NA,NA,NA,NA
"618","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0270508649565477,0.0270418138714158,NA,NA,0.869597871784419,NA,NA,NA,NA,NA
"619","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0334212759775763,0.025812425431382,NA,NA,0.875287394560995,NA,NA,NA,NA,NA
"620","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0396173708897449,0.0246615012041325,NA,NA,0.880976917337572,NA,NA,NA,NA,NA
"621","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0456214476824823,0.0235956727636295,NA,NA,0.886666440114149,NA,NA,NA,NA,NA
"622","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0514156983589063,0.0226212745835875,NA,NA,0.892355962890725,NA,NA,NA,NA,NA
"623","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0569823170125262,0.0217440483778956,NA,NA,0.898045485667302,NA,NA,NA,NA,NA
"624","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0623035653260817,0.0209687943740959,NA,NA,0.903735008443879,NA,NA,NA,NA,NA
"625","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0673618133694935,0.0202989894124952,NA,NA,0.909424531220456,NA,NA,NA,NA,NA
"626","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0721395304526345,0.0197364083867488,NA,NA,0.915114053997032,NA,NA,NA,NA,NA
"627","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0766193189717816,0.0192807999776728,NA,NA,0.920803576773609,NA,NA,NA,NA,NA
"628","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0807840783562721,0.0189296799912114,NA,NA,0.926493099550186,NA,NA,NA,NA,NA
"629","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0846173237434587,0.0186783002287806,NA,NA,0.932182622326763,NA,NA,NA,NA,NA
"630","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0881035668009878,0.0185198196758519,NA,NA,0.937872145103339,NA,NA,NA,NA,NA
"631","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0912283183286411,0.0184456369716245,NA,NA,0.943561667879916,NA,NA,NA,NA,NA
"632","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.093978196031344,0.018445849815125,NA,NA,0.949251190656493,NA,NA,NA,NA,NA
"633","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0963410241503248,0.0185097753034363,NA,NA,0.954940713433069,NA,NA,NA,NA,NA
"634","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0983056545973654,0.0186264411322082,NA,NA,0.960630236209646,NA,NA,NA,NA,NA
"635","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0998620186013245,0.0187850339651501,NA,NA,0.966319758986223,NA,NA,NA,NA,NA
"636","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.101001151419118,0.0189752604308959,NA,NA,0.9720092817628,NA,NA,NA,NA,NA
"637","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.101714861168994,0.0191875740445017,NA,NA,0.977698804539376,NA,NA,NA,NA,NA
"638","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.101995563304004,0.019413322199967,NA,NA,0.983388327315953,NA,NA,NA,NA,NA
"639","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.101836019122153,0.0196448063018853,NA,NA,0.98907785009253,NA,NA,NA,NA,NA
"640","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.101229178528224,0.0198752964625875,NA,NA,0.994767372869106,NA,NA,NA,NA,NA
"641","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.100168321963683,0.0200990451804749,NA,NA,1.00045689564568,NA,NA,NA,NA,NA
"642","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0986473719404711,0.0203113028886698,NA,NA,1.00614641842226,NA,NA,NA,NA,NA
"643","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0966609494730305,0.0205082942190456,NA,NA,1.01183594119884,NA,NA,NA,NA,NA
"644","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0942042286300002,0.0206871657510664,NA,NA,1.01752546397541,NA,NA,NA,NA,NA
"645","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0912731665287769,0.0208459805280887,NA,NA,1.02321498675199,NA,NA,NA,NA,NA
"646","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0878649811230183,0.0209837474288816,NA,NA,1.02890450952857,NA,NA,NA,NA,NA
"647","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0839775661716001,0.021100326865567,NA,NA,1.03459403230514,NA,NA,NA,NA,NA
"648","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0796095163826687,0.0211964173241412,NA,NA,1.04028355508172,NA,NA,NA,NA,NA
"649","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0747604863670334,0.0212735874562523,NA,NA,1.0459730778583,NA,NA,NA,NA,NA
"650","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0694314798576213,0.0213343005995385,NA,NA,1.05166260063487,NA,NA,NA,NA,NA
"651","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0636244851537598,0.0213818624502293,NA,NA,1.05735212341145,NA,NA,NA,NA,NA
"652","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0573427567985981,0.0214204404059336,NA,NA,1.06304164618803,NA,NA,NA,NA,NA
"653","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0505908561001426,0.0214550443399759,NA,NA,1.0687311689646,NA,NA,NA,NA,NA
"654","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0433742486947195,0.0214914475892349,NA,NA,1.07442069174118,NA,NA,NA,NA,NA
"655","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0356992905498441,0.0215361350095189,NA,NA,1.08011021451776,NA,NA,NA,NA,NA
"656","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0275730383726322,0.0215962111695966,NA,NA,1.08579973729433,NA,NA,NA,NA,NA
"657","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.019003202385429,0.0216792965996411,NA,NA,1.09148926007091,NA,NA,NA,NA,NA
"658","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.00999805690282187,0.0217933891284088,NA,NA,1.09717878284749,NA,NA,NA,NA,NA
"659","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.000566678528779153,0.021946716420901,NA,NA,1.10286830562406,NA,NA,NA,NA,NA
"660","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.00928085059365437,0.022147542721837,NA,NA,1.10855782840064,NA,NA,NA,NA,NA
"661","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0195337583530568,0.0224039105427659,NA,NA,1.11424735117722,NA,NA,NA,NA,NA
"662","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0301805108560904,0.0227233990726906,NA,NA,1.11993687395379,NA,NA,NA,NA,NA
"663","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0412087802425936,0.0231128797199701,NA,NA,1.12562639673037,NA,NA,NA,NA,NA
"664","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0526056553707733,0.0235782849825158,NA,NA,1.13131591950695,NA,NA,NA,NA,NA
"665","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0643577903856736,0.0241244305552832,NA,NA,1.13700544228352,NA,NA,NA,NA,NA
"666","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0764513195110824,0.0247549036365585,NA,NA,1.1426949650601,NA,NA,NA,NA,NA
"667","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0888720209600107,0.0254720109644267,NA,NA,1.14838448783668,NA,NA,NA,NA,NA
"668","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.101605514714719,0.0262768000115769,NA,NA,1.15407401061325,NA,NA,NA,NA,NA
"669","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.114637206332037,0.0271691419150855,NA,NA,1.15976353338983,NA,NA,NA,NA,NA
"670","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.127952413914751,0.0281478584677596,NA,NA,1.16545305616641,NA,NA,NA,NA,NA
"671","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.141536424100567,0.0292108789427708,NA,NA,1.17114257894298,NA,NA,NA,NA,NA
"672","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.155374564583666,0.0303554100139342,NA,NA,1.17683210171956,NA,NA,NA,NA,NA
"673","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.169452205250457,0.0315781016229876,NA,NA,1.18252162449614,NA,NA,NA,NA,NA
"674","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.183754824100169,0.0328752026122028,NA,NA,1.18821114727271,NA,NA,NA,NA,NA
"675","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.198268094799372,0.0342427003511811,NA,NA,1.19390067004929,NA,NA,NA,NA,NA
"676","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.212977812300257,0.0356764301527381,NA,NA,1.19959019282587,NA,NA,NA,NA,NA
"677","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.227869981434551,0.0371721708591185,NA,NA,1.20527971560245,NA,NA,NA,NA,NA
"678","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.242931106191452,0.038725737126507,NA,NA,1.21096923837902,NA,NA,NA,NA,NA
"679","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.258148190321143,0.0403330378085826,NA,NA,1.2166587611556,NA,NA,NA,NA,NA
"680","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.273508861514042,0.0419901277014332,NA,NA,1.22234828393218,NA,NA,NA,NA,NA
"681","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.289001535223794,0.0436932518252716,NA,NA,1.22803780670875,NA,NA,NA,NA,NA
"682","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.30461483628996,0.0454388152804631,NA,NA,1.23372732948533,NA,NA,NA,NA,NA
"683","model_1_pre_delta","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.32033764064955,0.0472233909707656,NA,NA,1.23941685226191,NA,NA,NA,NA,NA
