"","var","est","se","model","Var"
"1",0.766647736074706,0.002571941587348,0.027020042332501,"mod_omicron","RCPSR_lag1"
"2",0.793901628270489,0.0031064129202631,0.024297078385574,"mod_omicron","RCPSR_lag1"
"3",0.80109274202362,0.00313332764352281,0.0234411834684904,"mod_omicron","RCPSR_lag1"
"4",0.807000218309419,0.00317919026438294,0.0226503960176674,"mod_omicron","RCPSR_lag1"
"5",0.839449000643896,0.00383166085500454,0.0187551265436106,"mod_omicron","RCPSR_lag1"
"6",0.848357455847951,0.00410012544972006,0.0177352268800234,"mod_omicron","RCPSR_lag1"
"7",0.851118125803225,0.00417959659150696,0.0174030042396023,"mod_omicron","RCPSR_lag1"
"8",0.855795024627132,0.00434526222484832,0.0168444855400037,"mod_omicron","RCPSR_lag1"
"9",0.865560985798511,0.00480294059001223,0.01566430851556,"mod_omicron","RCPSR_lag1"
"10",0.876710070124504,0.00531913668876426,0.0142978682616257,"mod_omicron","RCPSR_lag1"
"11",0.884676235627615,0.00568700207896771,0.0132842391579735,"mod_omicron","RCPSR_lag1"
"12",0.888187099254754,0.00584559974829078,0.0128516744013654,"mod_omicron","RCPSR_lag1"
"13",0.897334609285825,0.00626451426057114,0.0117269488973635,"mod_omicron","RCPSR_lag1"
"14",0.913116961981632,0.00680191131222394,0.00999919494162638,"mod_omicron","RCPSR_lag1"
"15",0.936918002558021,0.0071715199306103,0.0074611685059141,"mod_omicron","RCPSR_lag1"
"16",0.941747464238253,0.00727346108168112,0.00702971376156687,"mod_omicron","RCPSR_lag1"
"17",0.947045887936348,0.00739514540086947,0.00658446194774865,"mod_omicron","RCPSR_lag1"
"18",0.948675770921156,0.00742895194498833,0.00642216414633617,"mod_omicron","RCPSR_lag1"
"19",0.950217097289664,0.00747159141382354,0.00628115227717384,"mod_omicron","RCPSR_lag1"
"20",0.951279394383994,0.00749595156938267,0.00619045490270097,"mod_omicron","RCPSR_lag1"
"21",0.973823656426968,0.00750738457741943,0.00430769820704347,"mod_omicron","RCPSR_lag1"
"22",0.982947041716694,0.00751461262802276,0.00377547982923809,"mod_omicron","RCPSR_lag1"
"23",0.990371869471072,0.00737292731514284,0.00343401765919489,"mod_omicron","RCPSR_lag1"
"24",1.02293906273901,0.00584317930809734,0.00434911284044976,"mod_omicron","RCPSR_lag1"
"25",1.04454611822686,0.00395493853972467,0.00619392409066829,"mod_omicron","RCPSR_lag1"
"26",1.05501008282733,0.00336704675847381,0.0073067141123009,"mod_omicron","RCPSR_lag1"
"27",1.06444779018256,0.00305912044294087,0.00852094871476909,"mod_omicron","RCPSR_lag1"
"28",1.06872562401026,0.00261286661497544,0.00899801063903375,"mod_omicron","RCPSR_lag1"
"29",1.07915850175083,0.00117619231138765,0.0103535978553905,"mod_omicron","RCPSR_lag1"
"30",1.09255530132914,-0.000610213575314873,0.0117527649266034,"mod_omicron","RCPSR_lag1"
"31",1.09814292866738,-0.00134277201611205,0.0123611154120169,"mod_omicron","RCPSR_lag1"
"32",1.10432453712532,-0.0021757662067754,0.0130737554121483,"mod_omicron","RCPSR_lag1"
"33",1.11396724831585,-0.0036536867193284,0.014293337430661,"mod_omicron","RCPSR_lag1"
"34",1.13364641387871,-0.00602239421877696,0.0160714544067863,"mod_omicron","RCPSR_lag1"
"35",1.13922451459676,-0.00671043179120798,0.0166153427958408,"mod_omicron","RCPSR_lag1"
"36",1.17443082528789,-0.0122739440399063,0.0204875941304793,"mod_omicron","RCPSR_lag1"
"37",1.22210717775691,-0.0208546298965688,0.0262655511514353,"mod_omicron","RCPSR_lag1"
"38",1.23406436922264,-0.0231370446533017,0.0278491240843117,"mod_omicron","RCPSR_lag1"
"39",1.24737820188087,-0.0259608489953804,0.0298481537922039,"mod_omicron","RCPSR_lag1"
"40",1.27258875958026,-0.0303548109612655,0.0332324612934182,"mod_omicron","RCPSR_lag1"
"41",1.2921662132218,-0.0336258994936889,0.0360252873613775,"mod_omicron","RCPSR_lag1"
"42",0.333734783590918,0.154070161484665,0.0438314833323966,"mod_omicron","RPI_12_Weeks_lag3"
"43",0.436690091902273,0.129981187136711,0.0345354260912065,"mod_omicron","RPI_12_Weeks_lag3"
"44",0.480525447124766,0.120277295419003,0.0308856796787599,"mod_omicron","RPI_12_Weeks_lag3"
"45",0.524027571630382,0.111119817471897,0.0275252977920235,"mod_omicron","RPI_12_Weeks_lag3"
"46",0.572931775892156,0.100978658752209,0.0238966621743677,"mod_omicron","RPI_12_Weeks_lag3"
"47",0.609158555666681,0.0931536974791076,0.0211727751841558,"mod_omicron","RPI_12_Weeks_lag3"
"48",0.638174162455423,0.086965055649652,0.0191127953654046,"mod_omicron","RPI_12_Weeks_lag3"
"49",0.661279622989527,0.0819643345232586,0.017493479676757,"mod_omicron","RPI_12_Weeks_lag3"
"50",0.681196325804496,0.0777348234941237,0.0161555885425832,"mod_omicron","RPI_12_Weeks_lag3"
"51",0.71990144238858,0.0693103059295901,0.0136290997119794,"mod_omicron","RPI_12_Weeks_lag3"
"52",0.755373126060045,0.0618394910422693,0.0115539557838765,"mod_omicron","RPI_12_Weeks_lag3"
"53",0.773915826994612,0.0579060033145659,0.0105444256587597,"mod_omicron","RPI_12_Weeks_lag3"
"54",0.800867772074966,0.0518825851444676,0.00912336748697703,"mod_omicron","RPI_12_Weeks_lag3"
"55",0.82081694667668,0.0476562833133764,0.00824885616064591,"mod_omicron","RPI_12_Weeks_lag3"
"56",0.842172184052505,0.0430478841810236,0.00740521219691557,"mod_omicron","RPI_12_Weeks_lag3"
